RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,77,     -99,     -99,     -99,     -99,     -99,     123,     -99,    1437,     -99,     -99,     -99,    1648,     -99,  0.0872,     -99,   329.6,     -99,    8677,     -99,    7307,     -99,    3.67,     -99,   0.166,     -99,     -99,     -99,      27,     -99,     140,     -99,     113,     -99,     1.9,     -99,    5706,     -99,     140,     -99,   26.86,     -99,      11,     -99
2,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     100,     -99,     142,     -99,     -99,     -99,     253,     -99,  0.0562,     -99,    58.9,     -99,     602,     -99,     469,     -99,    0.30,     -99,   0.236,     -99,     -99,     -99,       3,     -99,      11,     -99,       8,     -99,     1.8,     -99,     424,     -99,      11,     -99,   29.62,     -99,       6,     -99
3,USMZ8001,SN,1,1,MZ,72,     -99,     -99,     -99,     -99,     -99,     115,     -99,     127,     -99,     -99,     -99,     295,     -99,  0.0432,     -99,    66.0,     -99,    3920,     -99,    3845,     -99,    2.05,     -99,   0.033,     -99,     -99,     -99,       2,     -99,      97,     -99,      95,     -99,     1.9,     -99,    3960,     -99,      97,     -99,   27.74,     -99,       8,     -99
4,USMZ8001,SN,1,1,MZ,79,     -99,     -99,     -99,     -99,     -99,     129,     -99,     442,     -99,     -99,     -99,     249,     -99,  0.1776,     -99,    58.1,     -99,    5865,     -99,    5483,     -99,    2.69,     -99,   0.075,     -99,     -99,     -99,       8,     -99,     131,     -99,     122,     -99,     1.8,     -99,    5632,     -99,     131,     -99,   27.74,     -99,      13,     -99
5,USMZ8001,SN,1,1,MZ,74,     -99,     -99,     -99,     -99,     -99,     127,     -99,    3315,     -99,     -99,     -99,    2336,     -99,  0.1419,     -99,   467.2,     -99,   12850,     -99,    9614,     -99,    3.73,     -99,   0.258,     -99,     -99,     -99,      60,     -99,     161,     -99,     101,     -99,     1.8,     -99,    6813,     -99,     161,     -99,   29.06,     -99,      14,     -99
6,USMZ8001,SN,1,1,MZ,85,     -99,     -99,     -99,     -99,     -99,     135,     -99,    4780,     -99,     -99,     -99,    3100,     -99,  0.1542,     -99,   620.0,     -99,   17312,     -99,   12622,     -99,    4.89,     -99,   0.276,     -99,     -99,     -99,      86,     -99,     169,     -99,      84,     -99,     1.8,     -99,    9157,     -99,     171,     -99,   26.80,     -99,       9,     -99
7,USMZ8001,SN,1,1,MZ,80,     -99,     -99,     -99,     -99,     -99,     125,     -99,    1981,     -99,     -99,     -99,    2260,     -99,  0.0877,     -99,   452.0,     -99,   10297,     -99,    8382,     -99,    2.92,     -99,   0.192,     -99,     -99,     -99,      36,     -99,     133,     -99,      97,     -99,     1.8,     -99,    6155,     -99,     128,     -99,   27.10,     -99,      10,     -99
8,USMZ8001,SN,1,1,MZ,81,     -99,     -99,     -99,     -99,     -99,     128,     -99,    1080,     -99,     -99,     -99,     734,     -99,  0.1470,     -99,   146.9,     -99,    5855,     -99,    4836,     -99,    2.98,     -99,   0.184,     -99,     -99,     -99,      19,     -99,     103,     -99,      84,     -99,     1.8,     -99,    4502,     -99,     103,     -99,   27.10,     -99,       9,     -99
9,USMZ8001,SN,1,1,MZ,66,     -99,     -99,     -99,     -99,     -99,     113,     -99,    3499,     -99,     -99,     -99,    2867,     -99,  0.1221,     -99,   573.3,     -99,   11623,     -99,    8182,     -99,    2.16,     -99,   0.301,     -99,     -99,     -99,      63,     -99,     112,     -99,      49,     -99,     1.8,     -99,    5166,     -99,     101,     -99,   27.43,     -99,       9,     -99
10,USMZ8001,SN,1,1,MZ,82,     -99,     -99,     -99,     -99,     -99,     128,     -99,    1936,     -99,     -99,     -99,    2552,     -99,  0.0759,     -99,   510.3,     -99,   13529,     -99,   11679,     -99,    4.90,     -99,   0.143,     -99,     -99,     -99,      36,     -99,     170,     -99,     134,     -99,     1.9,     -99,    8888,     -99,     171,     -99,   25.92,     -99,       9,     -99
11,USMZ8001,SN,1,1,MZ,77,     -99,     -99,     -99,     -99,     -99,     122,     -99,     710,     -99,     -99,     -99,     617,     -99,  0.1151,     -99,   123.4,     -99,    5052,     -99,    4390,     -99,    1.74,     -99,   0.141,     -99,     -99,     -99,      13,     -99,      87,     -99,      74,     -99,     1.8,     -99,    4142,     -99,      84,     -99,   27.53,     -99,      10,     -99
12,USMZ8001,SN,1,1,MZ,82,     -99,     -99,     -99,     -99,     -99,     130,     -99,    2903,     -99,     -99,     -99,    2283,     -99,  0.1272,     -99,   456.5,     -99,   12379,     -99,    9552,     -99,    3.52,     -99,   0.235,     -99,     -99,     -99,      53,     -99,     151,     -99,      98,     -99,     1.8,     -99,    7230,     -99,     144,     -99,   27.03,     -99,      12,     -99
13,USMZ8001,SN,1,1,MZ,74,     -99,     -99,     -99,     -99,     -99,     103,     -99,     460,     -99,     -99,     -99,    1650,     -99,  0.0279,     -99,   330.0,     -99,    7209,     -99,    6818,     -99,    3.91,     -99,   0.064,     -99,     -99,     -99,       9,     -99,     146,     -99,     137,     -99,     1.9,     -99,    5623,     -99,     146,     -99,   27.33,     -99,       8,     -99
14,USMZ8001,SN,1,1,MZ,75,     -99,     -99,     -99,     -99,     -99,     120,     -99,    3269,     -99,     -99,     -99,    3100,     -99,  0.1055,     -99,   620.0,     -99,   16034,     -99,   12849,     -99,    4.91,     -99,   0.204,     -99,     -99,     -99,      59,     -99,     177,     -99,     118,     -99,     1.8,     -99,    9378,     -99,     183,     -99,   26.67,     -99,       9,     -99
