RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     113,     -99,    4411,     -99,     -99,     -99,    1796,     -99,  0.2457,     -99,   359.1,     -99,   14792,     -99,   10463,     -99,    4.46,     -99,   0.298,     -99,     -99,     -99,      73,     -99,     149,     -99,      76,     -99,     1.6,     -99,    8728,     -99,     139,     -99,   27.37,     -99,       5,     -99
2,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4315,     -99,     -99,     -99,    1800,     -99,  0.2397,     -99,   360.0,     -99,   14958,     -99,   10727,     -99,    4.42,     -99,   0.288,     -99,     -99,     -99,      66,     -99,     141,     -99,      75,     -99,     1.5,     -99,    8910,     -99,     133,     -99,   28.36,     -99,       5,     -99
3,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     109,     -99,    4041,     -99,     -99,     -99,    1692,     -99,  0.2388,     -99,   338.4,     -99,   13215,     -99,    9249,     -99,    3.66,     -99,   0.306,     -99,     -99,     -99,      67,     -99,     130,     -99,      62,     -99,     1.7,     -99,    7610,     -99,     124,     -99,   27.85,     -99,       5,     -99
4,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4953,     -99,     -99,     -99,    2065,     -99,  0.2398,     -99,   413.1,     -99,   16248,     -99,   11383,     -99,    4.57,     -99,   0.305,     -99,     -99,     -99,      85,     -99,     163,     -99,      78,     -99,     1.7,     -99,    9291,     -99,     153,     -99,   28.38,     -99,       5,     -99
5,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4539,     -99,     -99,     -99,    1895,     -99,  0.2396,     -99,   378.9,     -99,   15302,     -99,   10850,     -99,    4.38,     -99,   0.297,     -99,     -99,     -99,      72,     -99,     146,     -99,      74,     -99,     1.6,     -99,    8780,     -99,     135,     -99,   28.24,     -99,       5,     -99
6,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4577,     -99,     -99,     -99,    1964,     -99,  0.2330,     -99,   392.8,     -99,   15367,     -99,   10876,     -99,    4.62,     -99,   0.298,     -99,     -99,     -99,      79,     -99,     156,     -99,      77,     -99,     1.7,     -99,    8697,     -99,     151,     -99,   27.64,     -99,       5,     -99
7,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     108,     -99,    4747,     -99,     -99,     -99,    2048,     -99,  0.2318,     -99,   409.6,     -99,   14092,     -99,    9424,     -99,    3.72,     -99,   0.337,     -99,     -99,     -99,      83,     -99,     151,     -99,      68,     -99,     1.7,     -99,    7295,     -99,     148,     -99,   28.47,     -99,       5,     -99
8,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    5184,     -99,     -99,     -99,    2161,     -99,  0.2399,     -99,   432.2,     -99,   16242,     -99,   11142,     -99,    4.68,     -99,   0.319,     -99,     -99,     -99,      87,     -99,     164,     -99,      77,     -99,     1.7,     -99,    8889,     -99,     153,     -99,   28.36,     -99,       5,     -99
9,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4044,     -99,     -99,     -99,    1736,     -99,  0.2330,     -99,   347.2,     -99,   14634,     -99,   10677,     -99,    4.55,     -99,   0.276,     -99,     -99,     -99,      69,     -99,     150,     -99,      80,     -99,     1.7,     -99,    9053,     -99,     144,     -99,   27.96,     -99,       5,     -99
10,USMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     111,     -99,    5073,     -99,     -99,     -99,    2251,     -99,  0.2254,     -99,   450.2,     -99,   15879,     -99,   10891,     -99,    4.36,     -99,   0.319,     -99,     -99,     -99,      77,     -99,     147,     -99,      70,     -99,     1.5,     -99,    8524,     -99,     135,     -99,   28.31,     -99,       5,     -99
