RUNNO,TRNO,R#,O#,P#,CR,MODEL,EXNAME,TNAM,FNAM,WSTA,WYEAR,SOIL_ID,LAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,EYLDH,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST
1,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2010,LK04262645,          7.542,         80.125,    55.43,2010121,2010244,2010249,2010304,2010357,2010357,2010,-99,14574,4346,4346,0,6210,.2456625,1769,353.8259,.2982093,4.379225,-99.00000,-99,-99,-99,-99,-99,0,0,1942,881,310,571,294,561,268,2,100,0,165,49,19,128,145,70,.5461372,-99,-99,-99,-99,-99,-99,-99,-99,250,26641,26639,0,0,191479,191450,.000000,.2192815E-01,12.16524,35.11663,47.03371,-99.00000,3.627713,10.47189,14.02560,-99.00000,145.7395,88.32699,43.46000,26.33939,113,28.51594,24.45575,16.25221,11.78576,390.4308,1198.000,415.0157,106.5748,309.8619,1,
2,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2011,LK04262645,          7.542,         80.125,    55.43,2011121,2011244,2011249,2011303,2011355,2011355,2011,-99,15590,4570,4570,0,6656,.2395501,1908,381.5696,.2931479,4.614863,-99.00000,-99,-99,-99,-99,-99,0,0,1054,728,341,386,84,75,230,2,100,0,176,3,23,93,151,72,.1514846,-99,-99,-99,-99,-99,-99,-99,-99,250,26677,26676,0,0,191803,191774,.000000,.9823376E-02,20.89847,35.75825,45.70748,-99.00000,6.126006,10.48188,13.39831,-99.00000,155.9026,88.58102,45.70000,25.96591,111,29.77027,24.69819,17.59910,11.78981,392.2567,745.9999,435.9905,96.67917,341.0877,1,
3,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2012,LK04262645,          7.542,         80.125,    55.43,2012121,2012245,2012250,2012303,2012355,2012355,2012,-99,13928,4280,4280,0,6641,.2388375,1792,358.3667,.3072694,3.935622,-99.00000,-99,-99,-99,-99,-99,0,0,1340,701,309,391,161,274,266,2,100,0,162,11,21,85,137,73,.1606243,-99,-99,-99,-99,-99,-99,-99,-99,250,26684,26682,0,0,191863,191834,.000000,.000000,12.98624,33.06750,45.04253,-99.00000,3.990676,10.16165,13.84158,-99.00000,139.2774,85.97373,42.80000,26.41975,110,29.66182,24.64001,17.29273,11.78663,394.7400,1072.500,421.1914,114.7055,309.2132,1,
4,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2013,LK04262645,          7.542,         80.125,    55.43,2013121,2013248,2013253,2013307,2013358,2013358,2013,-99,16529,5320,5320,0,8171,.2335499,2278,455.5351,.3218201,4.660292,-99.00000,-99,-99,-99,-99,-99,0,0,1229,870,335,535,100,115,205,2,100,0,191,12,31,126,161,89,.3199277,-99,-99,-99,-99,-99,-99,-99,-99,250,26644,26642,0,0,191521,191488,.000000,.4373011E-01,26.83353,38.87553,49.32711,-99.00000,8.636364,12.51208,15.87592,-99.00000,165.2945,86.54164,53.20000,27.85340,110,29.56637,24.57091,17.11637,11.77125,397.2791,616.0000,425.1891,92.47712,335.0988,1,
5,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2014,LK04262645,          7.542,         80.125,    55.43,2014121,2014244,2014249,2014304,2014356,2014356,2014,-99,15310,4539,4539,0,6779,.2395876,1894,378.8853,.2964649,4.387246,-99.00000,-99,-99,-99,-99,-99,0,0,1750,723,302,422,209,569,311,2,100,0,168,50,19,131,146,72,.2965331,-99,-99,-99,-99,-99,-99,-99,-99,250,26639,26637,0,0,191459,191430,.000000,.3929805,12.86860,39.13813,50.77283,-99.00000,3.815248,11.60357,15.05300,-99.00000,153.0977,91.12957,45.39000,27.01786,112,29.02857,24.78392,16.08304,11.78776,399.2431,1189.700,391.1727,90.42284,301.5347,1,
6,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2015,LK04262645,          7.542,         80.125,    55.43,2015121,2015244,2015249,2015303,2015354,2015354,2015,-99,15122,4489,4489,0,6679,.2330250,1926,385.2510,.2968216,4.541505,-99.00000,-99,-99,-99,-99,-99,0,0,1721,763,304,459,165,609,246,2,100,0,172,39,18,124,151,76,.5290122,-99,-99,-99,-99,-99,-99,-99,-99,250,26645,26644,0,0,191503,191474,.000000,.5992960,12.09889,35.07787,49.67440,-99.00000,3.591488,10.41267,14.74556,-99.00000,151.2241,87.92097,44.89000,26.09884,110,29.13092,25.00909,16.26637,11.79188,401.7572,1249.900,431.1096,130.2104,304.4306,1,
7,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2016,LK04262645,          7.542,         80.125,    55.43,2016121,2016244,2016249,2016302,2016352,2016352,2016,-99,13395,4624,4624,0,7000,.2317875,1995,398.9839,.3452102,3.358174,-99.00000,-99,-99,-99,-99,-99,0,0,1291,763,302,461,188,213,189,2,100,0,178,10,47,126,144,80,.1965409,-99,-99,-99,-99,-99,-99,-99,-99,250,26642,26640,0,0,191454,191418,.000000,.5485667E-01,32.47978,36.37365,44.39863,-99.00000,11.21241,12.55662,15.32695,-99.00000,133.9466,75.25092,46.24000,25.97753,108,30.57130,24.82222,17.86574,11.79615,404.9178,412.4000,368.2519,68.79707,301.6909,1,
8,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2017,LK04262645,          7.542,         80.125,    55.43,2017121,2017254,2017259,2017314,2017365,2017365,2017,-99,17176,5488,5488,0,8202,.2322000,2363,472.6681,.3194905,4.680863,-99.00000,-99,-99,-99,-99,-99,0,0,1660,1032,334,698,128,364,197,2,100,0,185,38,28,144,165,89,.4054911,-99,-99,-99,-99,-99,-99,-99,-99,250,26624,26623,0,0,191286,191258,.000000,.2988195,22.28378,37.66611,51.44926,-99.00000,7.119874,12.03468,16.43852,-99.00000,171.7634,92.84506,54.88000,29.66487,111,29.79549,24.69009,17.27387,11.74074,407.0468,770.8001,456.0156,126.2378,333.8500,1,
9,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2018,LK04262645,          7.542,         80.125,    55.43,2018121,2018245,2018250,2018304,2018355,2018355,2018,-99,14404,3976,3976,0,6061,.2329875,1706,341.2704,.2760141,4.472046,-99.00000,-99,-99,-99,-99,-99,0,0,1652,895,332,563,145,467,207,2,100,0,171,40,25,131,145,67,.4639193,-99,-99,-99,-99,-99,-99,-99,-99,250,26638,26636,0,0,191457,191428,.000000,.8393347E-01,15.50104,33.60849,43.39888,-99.00000,4.278950,9.277382,11.97995,-99.00000,144.0356,84.23137,39.76000,23.25146,110,29.76546,24.39909,18.10909,11.78663,409.3593,929.2000,428.5692,98.01399,331.8879,1,
10,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2019,LK04262645,          7.542,         80.125,    55.43,2019121,2019244,2019249,2019305,2019355,2019355,2019,-99,15722,5009,5009,0,7109,.2253750,2223,444.5050,.3185926,4.304678,-99.00000,-99,-99,-99,-99,-99,0,0,1634,869,317,551,140,431,256,2,100,0,164,33,23,117,145,75,.5656542,-99,-99,-99,-99,-99,-99,-99,-99,250,26652,26650,0,0,191542,191515,.000000,.1271267,14.72956,35.94633,49.52776,-99.00000,4.692712,11.45220,15.77913,-99.00000,157.2232,95.86783,50.09000,30.54268,111,29.36397,24.86036,16.64234,11.78981,412.1473,1067.400,437.3833,123.0474,317.4447,1,
