RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,70,     -99,     -99,     -99,     -99,     -99,     114,     -99,    2280,     -99,     -99,     -99,    2072,     -99,  0.1100,     -99,   414.5,     -99,   13186,     -99,   10993,     -99,    4.81,     -99,   0.173,     -99,     -99,     -99,      41,     -99,     194,     -99,     153,     -99,     1.8,     -99,    8881,     -99,     194,     -99,   27.72,     -99,       8,     -99
2,USMZ8001,SN,1,1,MZ,69,     -99,     -99,     -99,     -99,     -99,     113,     -99,    2142,     -99,     -99,     -99,    1931,     -99,  0.1109,     -99,   386.2,     -99,    8526,     -99,    6443,     -99,    2.81,     -99,   0.251,     -99,     -99,     -99,      39,     -99,     105,     -99,      66,     -99,     1.8,     -99,    4593,     -99,     103,     -99,   26.75,     -99,       7,     -99
3,USMZ8001,SN,1,1,MZ,73,     -99,     -99,     -99,     -99,     -99,     120,     -99,    4205,     -99,     -99,     -99,    2559,     -99,  0.1643,     -99,   511.8,     -99,   16383,     -99,   12266,     -99,    5.11,     -99,   0.257,     -99,     -99,     -99,      74,     -99,     196,     -99,     122,     -99,     1.8,     -99,    9778,     -99,     195,     -99,   27.37,     -99,      10,     -99
4,USMZ8001,SN,1,1,MZ,78,     -99,     -99,     -99,     -99,     -99,     125,     -99,    4122,     -99,     -99,     -99,    2694,     -99,  0.1530,     -99,   538.8,     -99,   16799,     -99,   12764,     -99,    5.03,     -99,   0.245,     -99,     -99,     -99,      74,     -99,     195,     -99,     121,     -99,     1.8,     -99,   10122,     -99,     194,     -99,   27.02,     -99,      10,     -99
5,USMZ8001,SN,1,1,MZ,76,     -99,     -99,     -99,     -99,     -99,     127,     -99,    6951,     -99,     -99,     -99,    3100,     -99,  0.2242,     -99,   620.0,     -99,   20748,     -99,   13889,     -99,    5.07,     -99,   0.335,     -99,     -99,     -99,     117,     -99,     198,     -99,      81,     -99,     1.7,     -99,   10291,     -99,     199,     -99,   27.43,     -99,       7,     -99
6,USMZ8001,SN,1,1,MZ,72,     -99,     -99,     -99,     -99,     -99,     117,     -99,    2738,     -99,     -99,     -99,    2883,     -99,  0.0950,     -99,   576.6,     -99,   15728,     -99,   13077,     -99,    4.98,     -99,   0.174,     -99,     -99,     -99,      50,     -99,     198,     -99,     148,     -99,     1.8,     -99,    9879,     -99,     197,     -99,   27.34,     -99,       8,     -99
7,USMZ8001,SN,1,1,MZ,72,     -99,     -99,     -99,     -99,     -99,     117,     -99,    2688,     -99,     -99,     -99,    1903,     -99,  0.1413,     -99,   380.6,     -99,   12951,     -99,   10346,     -99,    4.79,     -99,   0.208,     -99,     -99,     -99,      48,     -99,     188,     -99,     140,     -99,     1.8,     -99,    8657,     -99,     186,     -99,   27.59,     -99,       7,     -99
8,USMZ8001,SN,1,1,MZ,78,     -99,     -99,     -99,     -99,     -99,     125,     -99,    5683,     -99,     -99,     -99,    3100,     -99,  0.1833,     -99,   620.0,     -99,   18989,     -99,   13398,     -99,    4.98,     -99,   0.299,     -99,     -99,     -99,     100,     -99,     188,     -99,      87,     -99,     1.8,     -99,    9867,     -99,     194,     -99,   27.65,     -99,       6,     -99
9,USMZ8001,SN,1,1,MZ,71,     -99,     -99,     -99,     -99,     -99,     117,     -99,    5128,     -99,     -99,     -99,    3088,     -99,  0.1661,     -99,   617.6,     -99,   18409,     -99,   13375,     -99,    5.23,     -99,   0.279,     -99,     -99,     -99,      91,     -99,     187,     -99,      95,     -99,     1.8,     -99,   10256,     -99,     203,     -99,   27.73,     -99,      10,     -99
10,USMZ8001,SN,1,1,MZ,73,     -99,     -99,     -99,     -99,     -99,     121,     -99,    6093,     -99,     -99,     -99,    2993,     -99,  0.2036,     -99,   598.5,     -99,   18893,     -99,   12888,     -99,    4.82,     -99,   0.323,     -99,     -99,     -99,     105,     -99,     190,     -99,      86,     -99,     1.7,     -99,    9859,     -99,     188,     -99,   28.25,     -99,       8,     -99
11,USMZ8001,SN,1,1,MZ,80,     -99,     -99,     -99,     -99,     -99,     129,     -99,    5334,     -99,     -99,     -99,    2815,     -99,  0.1895,     -99,   563.0,     -99,   18039,     -99,   12794,     -99,    4.98,     -99,   0.296,     -99,     -99,     -99,      94,     -99,     181,     -99,      87,     -99,     1.8,     -99,    9637,     -99,     191,     -99,   27.56,     -99,       9,     -99
12,USMZ8001,SN,1,1,MZ,77,     -99,     -99,     -99,     -99,     -99,     126,     -99,    5618,     -99,     -99,     -99,    2807,     -99,  0.2002,     -99,   561.3,     -99,   18470,     -99,   12937,     -99,    4.93,     -99,   0.304,     -99,     -99,     -99,      98,     -99,     187,     -99,      89,     -99,     1.8,     -99,    9794,     -99,     194,     -99,   27.14,     -99,       9,     -99
