RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4600,     -99,     -99,     -99,    1969,     -99,  0.2337,     -99,   393.7,     -99,   14605,     -99,   10088,     -99,    4.15,     -99,   0.315,     -99,     -99,     -99,      68,     -99,     135,     -99,      67,     -99,     1.5,     -99,    8157,     -99,     125,     -99,   27.88,     -99,       5,     -99
2,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4400,     -99,     -99,     -99,    1837,     -99,  0.2395,     -99,   367.4,     -99,   13808,     -99,    9486,     -99,    3.83,     -99,   0.319,     -99,     -99,     -99,      65,     -99,     127,     -99,      62,     -99,     1.5,     -99,    7597,     -99,     114,     -99,   28.21,     -99,       5,     -99
3,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     108,     -99,    4503,     -99,     -99,     -99,    2002,     -99,  0.2249,     -99,   400.4,     -99,   14148,     -99,    9726,     -99,    4.12,     -99,   0.318,     -99,     -99,     -99,      69,     -99,     131,     -99,      63,     -99,     1.5,     -99,    7673,     -99,     119,     -99,   27.98,     -99,       5,     -99
4,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     109,     -99,    4084,     -99,     -99,     -99,    1779,     -99,  0.2296,     -99,   355.7,     -99,   11359,     -99,    7334,     -99,    2.46,     -99,   0.360,     -99,     -99,     -99,      71,     -99,     123,     -99,      52,     -99,     1.7,     -99,    5666,     -99,     117,     -99,   28.65,     -99,       5,     -99
5,GHMZ8001,SN,1,1,MZ,76,     -99,     -99,     -99,     -99,     -99,     127,     -99,    3028,     -99,     -99,     -99,    1262,     -99,  0.2399,     -99,   252.5,     -99,   11570,     -99,    8618,     -99,    4.18,     -99,   0.262,     -99,     -99,     -99,      52,     -99,     122,     -99,      69,     -99,     1.7,     -99,    7596,     -99,     134,     -99,   27.47,     -99,      23,     -99
6,GHMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     106,     -99,    3767,     -99,     -99,     -99,    1763,     -99,  0.2137,     -99,   352.6,     -99,   13987,     -99,   10307,     -99,    4.45,     -99,   0.269,     -99,     -99,     -99,      60,     -99,     138,     -99,      77,     -99,     1.6,     -99,    8638,     -99,     133,     -99,   27.89,     -99,       5,     -99
7,GHMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     105,     -99,    1220,     -99,     -99,     -99,     570,     -99,  0.2139,     -99,   114.0,     -99,    4099,     -99,    2922,     -99,    1.40,     -99,   0.298,     -99,     -99,     -99,      21,     -99,      59,     -99,      38,     -99,     1.8,     -99,    2694,     -99,      58,     -99,   28.57,     -99,       5,     -99
8,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     108,     -99,    3573,     -99,     -99,     -99,    1632,     -99,  0.2190,     -99,   326.3,     -99,   11996,     -99,    8497,     -99,    3.71,     -99,   0.298,     -99,     -99,     -99,      61,     -99,     125,     -99,      64,     -99,     1.7,     -99,    7100,     -99,     118,     -99,   28.48,     -99,       5,     -99
9,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4236,     -99,     -99,     -99,    1823,     -99,  0.2324,     -99,   364.5,     -99,   13700,     -99,    9543,     -99,    3.96,     -99,   0.309,     -99,     -99,     -99,      70,     -99,     135,     -99,      65,     -99,     1.6,     -99,    7735,     -99,     121,     -99,   28.40,     -99,       5,     -99
10,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     108,     -99,    4577,     -99,     -99,     -99,    2201,     -99,  0.2079,     -99,   440.2,     -99,   14915,     -99,   10422,     -99,    4.26,     -99,   0.307,     -99,     -99,     -99,      68,     -99,     135,     -99,      66,     -99,     1.5,     -99,    8019,     -99,     121,     -99,   28.16,     -99,       5,     -99
