RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     109,     -99,    3778,     -99,     -99,     -99,    1637,     -99,  0.2308,     -99,   327.3,     -99,   14085,     -99,   10394,     -99,    4.38,     -99,   0.268,     -99,     -99,     -99,      61,     -99,     140,     -99,      79,     -99,     1.6,     -99,    8865,     -99,     130,     -99,   28.15,     -99,       5,     -99
2,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4814,     -99,     -99,     -99,    2013,     -99,  0.2392,     -99,   402.6,     -99,   14803,     -99,   10068,     -99,    3.99,     -99,   0.325,     -99,     -99,     -99,      70,     -99,     134,     -99,      64,     -99,     1.5,     -99,    7953,     -99,     120,     -99,   28.39,     -99,       5,     -99
3,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     108,     -99,    4504,     -99,     -99,     -99,    2003,     -99,  0.2249,     -99,   400.6,     -99,   14151,     -99,    9727,     -99,    4.12,     -99,   0.318,     -99,     -99,     -99,      69,     -99,     131,     -99,      62,     -99,     1.5,     -99,    7673,     -99,     119,     -99,   27.98,     -99,       5,     -99
4,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     108,     -99,    3871,     -99,     -99,     -99,    1800,     -99,  0.2150,     -99,   360.1,     -99,   10611,     -99,    6795,     -99,    2.11,     -99,   0.365,     -99,     -99,     -99,      68,     -99,     115,     -99,      47,     -99,     1.8,     -99,    4863,     -99,     101,     -99,   28.63,     -99,       5,     -99
5,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     107,     -99,    4197,     -99,     -99,     -99,    1845,     -99,  0.2275,     -99,   369.0,     -99,   14427,     -99,   10312,     -99,    4.52,     -99,   0.291,     -99,     -99,     -99,      73,     -99,     149,     -99,      76,     -99,     1.7,     -99,    8696,     -99,     146,     -99,   28.19,     -99,       5,     -99
6,GHMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     106,     -99,    3978,     -99,     -99,     -99,    1861,     -99,  0.2137,     -99,   372.3,     -99,   14645,     -99,   10756,     -99,    4.70,     -99,   0.272,     -99,     -99,     -99,      69,     -99,     152,     -99,      83,     -99,     1.7,     -99,    8956,     -99,     150,     -99,   27.89,     -99,       5,     -99
7,GHMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     105,     -99,    2953,     -99,     -99,     -99,    1380,     -99,  0.2139,     -99,   276.1,     -99,    9296,     -99,    6403,     -99,    2.26,     -99,   0.318,     -99,     -99,     -99,      52,     -99,     102,     -99,      50,     -99,     1.8,     -99,    5254,     -99,     109,     -99,   28.57,     -99,       5,     -99
8,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     107,     -99,    2960,     -99,     -99,     -99,    1389,     -99,  0.2132,     -99,   277.7,     -99,   10980,     -99,    8093,     -99,    3.54,     -99,   0.270,     -99,     -99,     -99,      52,     -99,     113,     -99,      61,     -99,     1.8,     -99,    6865,     -99,     127,     -99,   28.48,     -99,       5,     -99
9,GHMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     106,     -99,    3326,     -99,     -99,     -99,    1506,     -99,  0.2208,     -99,   301.3,     -99,   12886,     -99,    9643,     -99,    4.57,     -99,   0.258,     -99,     -99,     -99,      58,     -99,     137,     -99,      78,     -99,     1.7,     -99,    8312,     -99,     145,     -99,   27.81,     -99,       5,     -99
10,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     108,     -99,    4758,     -99,     -99,     -99,    2290,     -99,  0.2078,     -99,   458.0,     -99,   15231,     -99,   10557,     -99,    4.34,     -99,   0.312,     -99,     -99,     -99,      72,     -99,     138,     -99,      66,     -99,     1.5,     -99,    8112,     -99,     125,     -99,   28.16,     -99,       5,     -99
