RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,103,     -99,     -99,     -99,     -99,     -99,     203,     -99,    3514,     -99,     -99,     -99,     939,     -99,  0.3744,     -99,   187.7,     -99,   13121,     -99,    9691,     -99,    4.81,     -99,   0.268,     -99,     -99,     -99,      60,     -99,     170,     -99,     110,     -99,     1.7,     -99,    9131,     -99,     171,     -99,   25.92,     -99,      15,     -99
2,USMZ8001,SN,1,1,MZ,89,     -99,     -99,     -99,     -99,     -99,     172,     -99,    5389,     -99,     -99,     -99,    2546,     -99,  0.2117,     -99,   509.2,     -99,   16545,     -99,   11240,     -99,    4.82,     -99,   0.326,     -99,     -99,     -99,      97,     -99,     181,     -99,      85,     -99,     1.8,     -99,    8943,     -99,     179,     -99,   25.93,     -99,      13,     -99
3,USMZ8001,SN,1,1,MZ,87,     -99,     -99,     -99,     -99,     -99,     159,     -99,    2220,     -99,     -99,     -99,     986,     -99,  0.2251,     -99,   197.2,     -99,    8087,     -99,    5935,     -99,    3.52,     -99,   0.275,     -99,     -99,     -99,      40,     -99,     132,     -99,      92,     -99,     1.8,     -99,    5468,     -99,     132,     -99,   27.55,     -99,      12,     -99
4,USMZ8001,SN,1,1,MZ,101,     -99,     -99,     -99,     -99,     -99,     176,     -99,    3309,     -99,     -99,     -99,    1445,     -99,  0.2291,     -99,   288.9,     -99,   14533,     -99,   11314,     -99,    4.86,     -99,   0.228,     -99,     -99,     -99,      58,     -99,     173,     -99,     114,     -99,     1.8,     -99,    9598,     -99,     177,     -99,   27.61,     -99,      16,     -99
5,USMZ8001,SN,1,1,MZ,108,     -99,     -99,     -99,     -99,     -99,     198,     -99,    6738,     -99,     -99,     -99,    2214,     -99,  0.3044,     -99,   442.8,     -99,   16686,     -99,   10028,     -99,    4.51,     -99,   0.404,     -99,     -99,     -99,     102,     -99,     159,     -99,      57,     -99,     1.5,     -99,    7944,     -99,     155,     -99,   26.91,     -99,      26,     -99
6,USMZ8001,SN,1,1,MZ,90,     -99,     -99,     -99,     -99,     -99,     197,     -99,    4698,     -99,     -99,     -99,    1447,     -99,  0.3247,     -99,   289.4,     -99,   12835,     -99,    8216,     -99,    4.01,     -99,   0.366,     -99,     -99,     -99,      82,     -99,     165,     -99,      83,     -99,     1.8,     -99,    7817,     -99,     165,     -99,   27.58,     -99,      13,     -99
7,USMZ8001,SN,1,1,MZ,100,     -99,     -99,     -99,     -99,     -99,     188,     -99,   10249,     -99,     -99,     -99,    2797,     -99,  0.3664,     -99,   559.5,     -99,   20578,     -99,   10406,     -99,    3.38,     -99,   0.498,     -99,     -99,     -99,     147,     -99,     184,     -99,      37,     -99,     1.4,     -99,    7977,     -99,     157,     -99,   28.52,     -99,      17,     -99
8,USMZ8001,SN,1,1,MZ,107,     -99,     -99,     -99,     -99,     -99,     202,     -99,    2868,     -99,     -99,     -99,     847,     -99,  0.3387,     -99,   169.4,     -99,    9541,     -99,    6747,     -99,    3.34,     -99,   0.301,     -99,     -99,     -99,      49,     -99,     134,     -99,      85,     -99,     1.7,     -99,    6231,     -99,     134,     -99,   28.38,     -99,      22,     -99
9,USMZ8001,SN,1,1,MZ,84,     -99,     -99,     -99,     -99,     -99,     164,     -99,    7607,     -99,     -99,     -99,    2506,     -99,  0.3035,     -99,   501.3,     -99,   21352,     -99,   13836,     -99,    4.97,     -99,   0.356,     -99,     -99,     -99,     115,     -99,     186,     -99,      71,     -99,     1.5,     -99,   10213,     -99,     191,     -99,   27.55,     -99,       8,     -99
10,USMZ8001,SN,1,1,MZ,106,     -99,     -99,     -99,     -99,     -99,     185,     -99,    6735,     -99,     -99,     -99,    2519,     -99,  0.2674,     -99,   503.8,     -99,   19567,     -99,   12914,     -99,    4.75,     -99,   0.344,     -99,     -99,     -99,     101,     -99,     172,     -99,      72,     -99,     1.5,     -99,    9066,     -99,     177,     -99,   26.03,     -99,      23,     -99
