RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,66,     -99,     -99,     -99,     -99,     -99,     125,     -99,    5651,     -99,     -99,     -99,    2093,     -99,  0.2700,     -99,   418.6,     -99,   17069,     -99,   11502,     -99,    4.46,     -99,   0.331,     -99,     -99,     -99,      91,     -99,     162,     -99,      71,     -99,     1.6,     -99,    8884,     -99,     150,     -99,   26.66,     -99,       6,     -99
2,USMZ8001,SN,1,1,MZ,67,     -99,     -99,     -99,     -99,     -99,     124,     -99,    5842,     -99,     -99,     -99,    2213,     -99,  0.2640,     -99,   442.6,     -99,   14271,     -99,    8487,     -99,    2.55,     -99,   0.409,     -99,     -99,     -99,      94,     -99,     131,     -99,      38,     -99,     1.6,     -99,    5745,     -99,     116,     -99,   27.06,     -99,       6,     -99
3,USMZ8001,SN,1,1,MZ,67,     -99,     -99,     -99,     -99,     -99,     123,     -99,    4757,     -99,     -99,     -99,    1844,     -99,  0.2580,     -99,   368.8,     -99,   14877,     -99,   10201,     -99,    4.23,     -99,   0.320,     -99,     -99,     -99,      72,     -99,     137,     -99,      65,     -99,     1.5,     -99,    8206,     -99,     128,     -99,   26.85,     -99,       6,     -99
4,USMZ8001,SN,1,1,MZ,68,     -99,     -99,     -99,     -99,     -99,     125,     -99,    5800,     -99,     -99,     -99,    2197,     -99,  0.2640,     -99,   439.4,     -99,   17246,     -99,   11533,     -99,    4.61,     -99,   0.336,     -99,     -99,     -99,      84,     -99,     152,     -99,      67,     -99,     1.5,     -99,    9005,     -99,     145,     -99,   27.33,     -99,       6,     -99
5,USMZ8001,SN,1,1,MZ,67,     -99,     -99,     -99,     -99,     -99,     124,     -99,    5660,     -99,     -99,     -99,    2144,     -99,  0.2640,     -99,   428.8,     -99,   16911,     -99,   11336,     -99,    4.52,     -99,   0.335,     -99,     -99,     -99,      81,     -99,     150,     -99,      69,     -99,     1.4,     -99,    8900,     -99,     141,     -99,   27.22,     -99,       6,     -99
6,USMZ8001,SN,1,1,MZ,66,     -99,     -99,     -99,     -99,     -99,     122,     -99,    4743,     -99,     -99,     -99,    1838,     -99,  0.2580,     -99,   367.7,     -99,   15070,     -99,   10406,     -99,    4.47,     -99,   0.315,     -99,     -99,     -99,      79,     -99,     149,     -99,      70,     -99,     1.7,     -99,    8401,     -99,     143,     -99,   26.52,     -99,       6,     -99
7,USMZ8001,SN,1,1,MZ,64,     -99,     -99,     -99,     -99,     -99,     120,     -99,    4634,     -99,     -99,     -99,    1796,     -99,  0.2580,     -99,   359.2,     -99,   12332,     -99,    7761,     -99,    2.64,     -99,   0.376,     -99,     -99,     -99,      79,     -99,     131,     -99,      52,     -99,     1.7,     -99,    5703,     -99,     119,     -99,   27.06,     -99,       6,     -99
8,USMZ8001,SN,1,1,MZ,64,     -99,     -99,     -99,     -99,     -99,     119,     -99,    5419,     -99,     -99,     -99,    2101,     -99,  0.2580,     -99,   420.1,     -99,   16236,     -99,   10897,     -99,    4.66,     -99,   0.334,     -99,     -99,     -99,      88,     -99,     155,     -99,      67,     -99,     1.6,     -99,    8729,     -99,     150,     -99,   26.88,     -99,       6,     -99
9,USMZ8001,SN,1,1,MZ,65,     -99,     -99,     -99,     -99,     -99,     122,     -99,    5442,     -99,     -99,     -99,    2062,     -99,  0.2640,     -99,   412.3,     -99,   16530,     -99,   11168,     -99,    4.55,     -99,   0.329,     -99,     -99,     -99,      89,     -99,     160,     -99,      71,     -99,     1.6,     -99,    8822,     -99,     149,     -99,   27.03,     -99,       6,     -99
10,USMZ8001,SN,1,1,MZ,67,     -99,     -99,     -99,     -99,     -99,     -99,     -99,    5554,     -99,     -99,     -99,    2153,     -99,  0.2580,     -99,   430.6,     -99,   16048,     -99,   10576,     -99,    4.25,     -99,   0.346,     -99,     -99,     -99,      84,     -99,     143,     -99,      60,     -99,     1.5,     -99,    8083,     -99,     130,     -99,   27.25,     -99,       5,     -99
