RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     113,     -99,    4449,     -99,     -99,     -99,    1811,     -99,  0.2457,     -99,   362.2,     -99,   14941,     -99,   10575,     -99,    4.54,     -99,   0.298,     -99,     -99,     -99,      74,     -99,     151,     -99,      77,     -99,     1.7,     -99,    8820,     -99,     142,     -99,   27.37,     -99,       5,     -99
2,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4461,     -99,     -99,     -99,    1862,     -99,  0.2396,     -99,   372.5,     -99,   14588,     -99,   10206,     -99,    3.94,     -99,   0.306,     -99,     -99,     -99,      69,     -99,     138,     -99,      69,     -99,     1.6,     -99,    8340,     -99,     129,     -99,   28.36,     -99,       5,     -99
3,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     109,     -99,    3954,     -99,     -99,     -99,    1656,     -99,  0.2388,     -99,   331.1,     -99,   12730,     -99,    8847,     -99,    3.39,     -99,   0.311,     -99,     -99,     -99,      65,     -99,     123,     -99,      59,     -99,     1.6,     -99,    7242,     -99,     116,     -99,   27.85,     -99,       5,     -99
4,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    5346,     -99,     -99,     -99,    2289,     -99,  0.2336,     -99,   457.8,     -99,   16056,     -99,   10792,     -99,    4.29,     -99,   0.333,     -99,     -99,     -99,      87,     -99,     150,     -99,      63,     -99,     1.6,     -99,    8346,     -99,     143,     -99,   27.92,     -99,       5,     -99
5,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4612,     -99,     -99,     -99,    1925,     -99,  0.2396,     -99,   385.0,     -99,   15530,     -99,   11005,     -99,    4.47,     -99,   0.297,     -99,     -99,     -99,      75,     -99,     150,     -99,      75,     -99,     1.6,     -99,    8891,     -99,     140,     -99,   28.24,     -99,       5,     -99
6,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4582,     -99,     -99,     -99,    1966,     -99,  0.2330,     -99,   393.3,     -99,   15383,     -99,   10887,     -99,    4.63,     -99,   0.298,     -99,     -99,     -99,      79,     -99,     156,     -99,      77,     -99,     1.7,     -99,    8704,     -99,     151,     -99,   27.64,     -99,       5,     -99
7,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     108,     -99,    4683,     -99,     -99,     -99,    2021,     -99,  0.2318,     -99,   404.1,     -99,   13711,     -99,    9102,     -99,    3.48,     -99,   0.342,     -99,     -99,     -99,      81,     -99,     147,     -99,      65,     -99,     1.7,     -99,    6982,     -99,     146,     -99,   28.47,     -99,       5,     -99
8,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     109,     -99,    4562,     -99,     -99,     -99,    1984,     -99,  0.2300,     -99,   396.8,     -99,   15397,     -99,   10922,     -99,    4.86,     -99,   0.296,     -99,     -99,     -99,      79,     -99,     155,     -99,      76,     -99,     1.7,     -99,    8942,     -99,     157,     -99,   28.32,     -99,       5,     -99
9,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4138,     -99,     -99,     -99,    1776,     -99,  0.2330,     -99,   355.2,     -99,   14777,     -99,   10725,     -99,    4.52,     -99,   0.280,     -99,     -99,     -99,      71,     -99,     151,     -99,      80,     -99,     1.7,     -99,    8843,     -99,     144,     -99,   27.52,     -99,       5,     -99
10,USMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     111,     -99,    5086,     -99,     -99,     -99,    2256,     -99,  0.2254,     -99,   451.3,     -99,   15911,     -99,   10910,     -99,    4.36,     -99,   0.320,     -99,     -99,     -99,      77,     -99,     147,     -99,      70,     -99,     1.5,     -99,    8536,     -99,     136,     -99,   28.31,     -99,       5,     -99
