RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     113,     -99,    4870,     -99,     -99,     -99,    2032,     -99,  0.2397,     -99,   406.4,     -99,   15977,     -99,   11196,     -99,    4.51,     -99,   0.305,     -99,     -99,     -99,      75,     -99,     149,     -99,      73,     -99,     1.5,     -99,    8930,     -99,     138,     -99,   27.42,     -99,       5,     -99
2,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4692,     -99,     -99,     -99,    2009,     -99,  0.2336,     -99,   401.8,     -99,   15653,     -99,   11047,     -99,    4.09,     -99,   0.300,     -99,     -99,     -99,      75,     -99,     147,     -99,      72,     -99,     1.6,     -99,    8790,     -99,     140,     -99,   28.39,     -99,       5,     -99
3,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4299,     -99,     -99,     -99,    1800,     -99,  0.2388,     -99,   360.0,     -99,   13879,     -99,    9654,     -99,    3.61,     -99,   0.310,     -99,     -99,     -99,      72,     -99,     134,     -99,      62,     -99,     1.7,     -99,    7857,     -99,     130,     -99,   27.88,     -99,       5,     -99
4,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    6160,     -99,     -99,     -99,    2572,     -99,  0.2396,     -99,   514.3,     -99,   17985,     -99,   11913,     -99,    4.72,     -99,   0.343,     -99,     -99,     -99,      94,     -99,     163,     -99,      69,     -99,     1.5,     -99,    9107,     -99,     149,     -99,   27.96,     -99,       5,     -99
5,GHMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4636,     -99,     -99,     -99,    1935,     -99,  0.2396,     -99,   387.0,     -99,   15686,     -99,   11139,     -99,    4.43,     -99,   0.296,     -99,     -99,     -99,      72,     -99,     146,     -99,      74,     -99,     1.6,     -99,    9238,     -99,     137,     -99,   28.28,     -99,       5,     -99
6,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    5046,     -99,     -99,     -99,    2165,     -99,  0.2330,     -99,   433.0,     -99,   16653,     -99,   11696,     -99,    4.66,     -99,   0.303,     -99,     -99,     -99,      80,     -99,     158,     -99,      78,     -99,     1.6,     -99,    9216,     -99,     150,     -99,   27.66,     -99,       5,     -99
7,GHMZ8001,SN,1,1,MZ,56,     -99,     -99,     -99,     -99,     -99,     106,     -99,    3541,     -99,     -99,     -99,    1526,     -99,  0.2320,     -99,   305.2,     -99,   10156,     -99,    6677,     -99,    2.55,     -99,   0.349,     -99,     -99,     -99,      62,     -99,     112,     -99,      50,     -99,     1.7,     -99,    5194,     -99,     112,     -99,   27.45,     -99,       5,     -99
8,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     111,     -99,    5788,     -99,     -99,     -99,    2493,     -99,  0.2322,     -99,   498.5,     -99,   17781,     -99,   12084,     -99,    4.69,     -99,   0.326,     -99,     -99,     -99,      90,     -99,     166,     -99,      76,     -99,     1.6,     -99,    9397,     -99,     153,     -99,   28.67,     -99,       5,     -99
9,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4434,     -99,     -99,     -99,    1903,     -99,  0.2330,     -99,   380.6,     -99,   15303,     -99,   10956,     -99,    4.51,     -99,   0.290,     -99,     -99,     -99,      74,     -99,     150,     -99,      76,     -99,     1.7,     -99,    9098,     -99,     142,     -99,   27.53,     -99,       5,     -99
10,GHMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     111,     -99,    5197,     -99,     -99,     -99,    2305,     -99,  0.2255,     -99,   460.9,     -99,   16340,     -99,   11229,     -99,    4.38,     -99,   0.318,     -99,     -99,     -99,      75,     -99,     146,     -99,      70,     -99,     1.5,     -99,    8728,     -99,     133,     -99,   28.33,     -99,       5,     -99
