RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,GHMZ8001,SN,1,1,MZ,76,     -99,     -99,     -99,     -99,     -99,     146,     -99,    5002,     -99,     -99,     -99,    1541,     -99,  0.3245,     -99,   308.3,     -99,   15077,     -99,   10154,     -99,    3.97,     -99,   0.332,     -99,     -99,     -99,      64,     -99,     122,     -99,      58,     -99,     1.3,     -99,    8070,     -99,     116,     -99,   26.83,     -99,       6,     -99
2,GHMZ8001,SN,1,1,MZ,74,     -99,     -99,     -99,     -99,     -99,     141,     -99,    5165,     -99,     -99,     -99,    1653,     -99,  0.3125,     -99,   330.6,     -99,   15604,     -99,   10521,     -99,    4.08,     -99,   0.331,     -99,     -99,     -99,      67,     -99,     127,     -99,      60,     -99,     1.3,     -99,    8239,     -99,     121,     -99,   27.03,     -99,       6,     -99
3,GHMZ8001,SN,1,1,MZ,73,     -99,     -99,     -99,     -99,     -99,     140,     -99,    5482,     -99,     -99,     -99,    1788,     -99,  0.3066,     -99,   357.6,     -99,   15872,     -99,   10471,     -99,    4.08,     -99,   0.345,     -99,     -99,     -99,      67,     -99,     121,     -99,      54,     -99,     1.2,     -99,    7894,     -99,     116,     -99,   26.60,     -99,       6,     -99
4,GHMZ8001,SN,1,1,MZ,75,     -99,     -99,     -99,     -99,     -99,     142,     -99,    6231,     -99,     -99,     -99,    1996,     -99,  0.3122,     -99,   399.2,     -99,   17591,     -99,   11443,     -99,    4.31,     -99,   0.354,     -99,     -99,     -99,      80,     -99,     140,     -99,      60,     -99,     1.3,     -99,    8655,     -99,     132,     -99,   26.62,     -99,       7,     -99
5,GHMZ8001,SN,1,1,MZ,75,     -99,     -99,     -99,     -99,     -99,     142,     -99,    4170,     -99,     -99,     -99,    1360,     -99,  0.3065,     -99,   272.1,     -99,   14005,     -99,    9917,     -99,    3.94,     -99,   0.298,     -99,     -99,     -99,      57,     -99,     120,     -99,      63,     -99,     1.4,     -99,    8218,     -99,     114,     -99,   26.95,     -99,       7,     -99
6,GHMZ8001,SN,1,1,MZ,74,     -99,     -99,     -99,     -99,     -99,     138,     -99,    5444,     -99,     -99,     -99,    1850,     -99,  0.2942,     -99,   370.1,     -99,   15885,     -99,   10522,     -99,    4.17,     -99,   0.343,     -99,     -99,     -99,      71,     -99,     128,     -99,      57,     -99,     1.3,     -99,    8200,     -99,     121,     -99,   26.62,     -99,       6,     -99
7,GHMZ8001,SN,1,1,MZ,71,     -99,     -99,     -99,     -99,     -99,     137,     -99,    5635,     -99,     -99,     -99,    1842,     -99,  0.3060,     -99,   368.3,     -99,   13881,     -99,    8308,     -99,    2.76,     -99,   0.406,     -99,     -99,     -99,      89,     -99,     127,     -99,      37,     -99,     1.6,     -99,    5979,     -99,     120,     -99,   26.88,     -99,       6,     -99
8,GHMZ8001,SN,1,1,MZ,71,     -99,     -99,     -99,     -99,     -99,     138,     -99,    6657,     -99,     -99,     -99,    2175,     -99,  0.3061,     -99,   435.0,     -99,   18331,     -99,   11757,     -99,    4.33,     -99,   0.363,     -99,     -99,     -99,      84,     -99,     143,     -99,      59,     -99,     1.3,     -99,    8668,     -99,     136,     -99,   26.76,     -99,       6,     -99
9,GHMZ8001,SN,1,1,MZ,74,     -99,     -99,     -99,     -99,     -99,     141,     -99,    5828,     -99,     -99,     -99,    1865,     -99,  0.3125,     -99,   373.0,     -99,   16671,     -99,   10926,     -99,    4.18,     -99,   0.350,     -99,     -99,     -99,      73,     -99,     133,     -99,      60,     -99,     1.3,     -99,    8436,     -99,     124,     -99,   26.79,     -99,       6,     -99
10,GHMZ8001,SN,1,1,MZ,72,     -99,     -99,     -99,     -99,     -99,     -99,     -99,    5041,     -99,     -99,     -99,    2048,     -99,  0.2462,     -99,   409.6,     -99,   15309,     -99,   10343,     -99,    3.96,     -99,   0.329,     -99,     -99,     -99,      65,     -99,     124,     -99,      59,     -99,     1.3,     -99,    7662,     -99,     116,     -99,   26.26,     -99,       6,     -99
