RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,62,     -99,     -99,     -99,     -99,     -99,     117,     -99,    4745,     -99,     -99,     -99,    1883,     -99,  0.2520,     -99,   376.6,     -99,   12417,     -99,    7737,     -99,    3.11,     -99,   0.382,     -99,     -99,     -99,      77,     -99,     118,     -99,      41,     -99,     1.6,     -99,    5559,     -99,     117,     -99,   27.51,     -99,       5,     -99
2,USMZ8001,SN,1,1,MZ,62,     -99,     -99,     -99,     -99,     -99,     116,     -99,    3994,     -99,     -99,     -99,    1624,     -99,  0.2460,     -99,   324.7,     -99,    9338,     -99,    5384,     -99,    1.40,     -99,   0.428,     -99,     -99,     -99,      69,     -99,     102,     -99,      34,     -99,     1.7,     -99,    3528,     -99,      75,     -99,   27.91,     -99,       5,     -99
3,USMZ8001,SN,1,1,MZ,62,     -99,     -99,     -99,     -99,     -99,     116,     -99,    2816,     -99,     -99,     -99,    1119,     -99,  0.2517,     -99,   223.7,     -99,    5968,     -99,    3172,     -99,    0.84,     -99,   0.472,     -99,     -99,     -99,      48,     -99,      68,     -99,      20,     -99,     1.7,     -99,    2016,     -99,      43,     -99,   27.68,     -99,       5,     -99
4,USMZ8001,SN,1,1,MZ,64,     -99,     -99,     -99,     -99,     -99,     117,     -99,    2930,     -99,     -99,     -99,    1191,     -99,  0.2460,     -99,   238.2,     -99,    6122,     -99,    3215,     -99,    0.80,     -99,   0.479,     -99,     -99,     -99,      50,     -99,      71,     -99,      20,     -99,     1.7,     -99,    2001,     -99,      44,     -99,   27.69,     -99,       6,     -99
5,USMZ8001,SN,1,1,MZ,63,     -99,     -99,     -99,     -99,     -99,     117,     -99,    5142,     -99,     -99,     -99,    2040,     -99,  0.2520,     -99,   408.1,     -99,   14650,     -99,    9577,     -99,    3.40,     -99,   0.351,     -99,     -99,     -99,      73,     -99,     126,     -99,      53,     -99,     1.4,     -99,    7527,     -99,     118,     -99,   28.18,     -99,       5,     -99
6,USMZ8001,SN,1,1,MZ,64,     -99,     -99,     -99,     -99,     -99,     117,     -99,    4306,     -99,     -99,     -99,    1751,     -99,  0.2460,     -99,   350.1,     -99,   11056,     -99,    6805,     -99,    2.22,     -99,   0.389,     -99,     -99,     -99,      74,     -99,     114,     -99,      41,     -99,     1.7,     -99,    4963,     -99,     101,     -99,   27.42,     -99,       6,     -99
7,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     110,     -99,    2219,     -99,     -99,     -99,     925,     -99,  0.2400,     -99,   184.9,     -99,    5372,     -99,    3191,     -99,    1.31,     -99,   0.413,     -99,     -99,     -99,      38,     -99,      62,     -99,      23,     -99,     1.7,     -99,    2419,     -99,      53,     -99,   28.12,     -99,       5,     -99
8,USMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     114,     -99,    3821,     -99,     -99,     -99,    1593,     -99,  0.2398,     -99,   318.6,     -99,   10243,     -99,    6473,     -99,    2.34,     -99,   0.373,     -99,     -99,     -99,      66,     -99,     111,     -99,      45,     -99,     1.7,     -99,    4723,     -99,     110,     -99,   28.10,     -99,       5,     -99
9,USMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     114,     -99,    4009,     -99,     -99,     -99,    1630,     -99,  0.2460,     -99,   325.9,     -99,   13135,     -99,    9195,     -99,    3.48,     -99,   0.305,     -99,     -99,     -99,      68,     -99,     130,     -99,      61,     -99,     1.7,     -99,    7455,     -99,     127,     -99,   27.48,     -99,       5,     -99
10,USMZ8001,SN,1,1,MZ,63,     -99,     -99,     -99,     -99,     -99,     116,     -99,    5607,     -99,     -99,     -99,    2279,     -99,  0.2460,     -99,   455.9,     -99,   15893,     -99,   10365,     -99,    4.14,     -99,   0.353,     -99,     -99,     -99,      80,     -99,     136,     -99,      55,     -99,     1.4,     -99,    7930,     -99,     128,     -99,   27.12,     -99,       5,     -99
