RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     106,     -99,    2952,     -99,     -99,     -99,    1326,     -99,  0.2227,     -99,   265.2,     -99,    8096,     -99,    5198,     -99,    2.47,     -99,   0.365,     -99,     -99,     -99,      52,     -99,     104,     -99,      52,     -99,     1.7,     -99,    3958,     -99,     104,     -99,   27.41,     -99,       5,     -99
2,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     105,     -99,    1629,     -99,     -99,     -99,     796,     -99,  0.2047,     -99,   159.2,     -99,    3646,     -99,    2034,     -99,    0.55,     -99,   0.447,     -99,     -99,     -99,      29,     -99,      43,     -99,      14,     -99,     1.8,     -99,    1421,     -99,      30,     -99,   28.45,     -99,       5,     -99
3,USMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     111,     -99,    2407,     -99,     -99,     -99,    1040,     -99,  0.2314,     -99,   208.0,     -99,   10890,     -99,    8562,     -99,    4.08,     -99,   0.221,     -99,     -99,     -99,      42,     -99,     112,     -99,      70,     -99,     1.7,     -99,    7868,     -99,     123,     -99,   27.94,     -99,       5,     -99
4,USMZ8001,SN,1,1,MZ,56,     -99,     -99,     -99,     -99,     -99,     105,     -99,    2587,     -99,     -99,     -99,    1242,     -99,  0.2083,     -99,   248.4,     -99,    5849,     -99,    3293,     -99,    0.93,     -99,   0.442,     -99,     -99,     -99,      46,     -99,      66,     -99,      21,     -99,     1.8,     -99,    2029,     -99,      44,     -99,   28.23,     -99,       5,     -99
5,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     108,     -99,    3891,     -99,     -99,     -99,    1768,     -99,  0.2201,     -99,   353.7,     -99,   13150,     -99,    9324,     -99,    3.42,     -99,   0.296,     -99,     -99,     -99,      67,     -99,     130,     -99,      63,     -99,     1.7,     -99,    7525,     -99,     125,     -99,   28.41,     -99,       5,     -99
6,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     108,     -99,    3194,     -99,     -99,     -99,    1494,     -99,  0.2138,     -99,   298.7,     -99,   11595,     -99,    8471,     -99,    3.69,     -99,   0.275,     -99,     -99,     -99,      51,     -99,     115,     -99,      64,     -99,     1.6,     -99,    7134,     -99,     104,     -99,   28.34,     -99,       5,     -99
7,USMZ8001,SN,1,1,MZ,55,     -99,     -99,     -99,     -99,     -99,     103,     -99,     765,     -99,     -99,     -99,     396,     -99,  0.1930,     -99,    82.4,     -99,    1249,     -99,     495,     -99,    0.36,     -99,   0.612,     -99,     -99,     -99,      13,     -99,      17,     -99,       3,     -99,     1.8,     -99,     339,     -99,      11,     -99,   27.88,     -99,       5,     -99
8,USMZ8001,SN,1,1,MZ,56,     -99,     -99,     -99,     -99,     -99,     105,     -99,    2821,     -99,     -99,     -99,    1344,     -99,  0.2100,     -99,   268.7,     -99,    6738,     -99,    3942,     -99,    1.03,     -99,   0.419,     -99,     -99,     -99,      50,     -99,      75,     -99,      25,     -99,     1.8,     -99,    2523,     -99,      53,     -99,   27.94,     -99,       5,     -99
9,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     107,     -99,    3385,     -99,     -99,     -99,    1604,     -99,  0.2110,     -99,   320.8,     -99,   12379,     -99,    9065,     -99,    3.57,     -99,   0.273,     -99,     -99,     -99,      59,     -99,     128,     -99,      70,     -99,     1.7,     -99,    7527,     -99,     124,     -99,   27.82,     -99,       5,     -99
10,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     106,     -99,    3862,     -99,     -99,     -99,    2035,     -99,  0.1898,     -99,   406.9,     -99,   13374,     -99,    9588,     -99,    3.76,     -99,   0.289,     -99,     -99,     -99,      66,     -99,     134,     -99,      68,     -99,     1.7,     -99,    7470,     -99,     126,     -99,   27.79,     -99,       5,     -99
