RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,90,     -99,     -99,     -99,     -99,     -99,     140,     -99,    5143,     -99,     -99,     -99,    2846,     -99,  0.1807,     -99,   569.1,     -99,   18474,     -99,   13424,     -99,    5.06,     -99,   0.278,     -99,     -99,     -99,      90,     -99,     178,     -99,      88,     -99,     1.7,     -99,   10266,     -99,     193,     -99,   27.89,     -99,      13,     -99
2,USMZ8001,SN,1,1,MZ,87,     -99,     -99,     -99,     -99,     -99,     131,     -99,    1695,     -99,     -99,     -99,    1599,     -99,  0.1060,     -99,   319.8,     -99,   11387,     -99,    9773,     -99,    4.31,     -99,   0.149,     -99,     -99,     -99,      30,     -99,     179,     -99,     149,     -99,     1.8,     -99,    8619,     -99,     178,     -99,   27.90,     -99,      17,     -99
3,USMZ8001,SN,1,1,MZ,78,     -99,     -99,     -99,     -99,     -99,     122,     -99,     527,     -99,     -99,     -99,     753,     -99,  0.0700,     -99,   150.5,     -99,    6559,     -99,    6095,     -99,    2.76,     -99,   0.080,     -99,     -99,     -99,      10,     -99,     130,     -99,     121,     -99,     1.9,     -99,    5797,     -99,     130,     -99,   26.62,     -99,      11,     -99
4,USMZ8001,SN,1,1,MZ,79,     -99,     -99,     -99,     -99,     -99,     134,     -99,    6188,     -99,     -99,     -99,    2385,     -99,  0.2595,     -99,   477.0,     -99,   17261,     -99,   11155,     -99,    4.65,     -99,   0.358,     -99,     -99,     -99,     105,     -99,     183,     -99,      78,     -99,     1.7,     -99,    8869,     -99,     186,     -99,   27.37,     -99,      14,     -99
5,USMZ8001,SN,1,1,MZ,86,     -99,     -99,     -99,     -99,     -99,     137,     -99,    4244,     -99,     -99,     -99,    3033,     -99,  0.1399,     -99,   606.6,     -99,   18165,     -99,   14010,     -99,    4.97,     -99,   0.234,     -99,     -99,     -99,      77,     -99,     175,     -99,      98,     -99,     1.8,     -99,    9816,     -99,     186,     -99,   27.62,     -99,       9,     -99
6,USMZ8001,SN,1,1,MZ,89,     -99,     -99,     -99,     -99,     -99,     143,     -99,    7376,     -99,     -99,     -99,    2943,     -99,  0.2507,     -99,   588.6,     -99,   19666,     -99,   12371,     -99,    4.72,     -99,   0.375,     -99,     -99,     -99,     123,     -99,     191,     -99,      68,     -99,     1.7,     -99,    9031,     -99,     182,     -99,   25.97,     -99,      13,     -99
7,USMZ8001,SN,1,1,MZ,86,     -99,     -99,     -99,     -99,     -99,     138,     -99,    6449,     -99,     -99,     -99,    2956,     -99,  0.2182,     -99,   591.2,     -99,   18858,     -99,   12491,     -99,    4.77,     -99,   0.342,     -99,     -99,     -99,     106,     -99,     169,     -99,      63,     -99,     1.6,     -99,    9123,     -99,     173,     -99,   26.65,     -99,      10,     -99
8,USMZ8001,SN,1,1,MZ,88,     -99,     -99,     -99,     -99,     -99,     144,     -99,    6346,     -99,     -99,     -99,    2712,     -99,  0.2339,     -99,   542.5,     -99,   18687,     -99,   12428,     -99,    5.01,     -99,   0.340,     -99,     -99,     -99,     102,     -99,     170,     -99,      69,     -99,     1.6,     -99,    9753,     -99,     180,     -99,   26.50,     -99,      12,     -99
9,USMZ8001,SN,1,1,MZ,75,     -99,     -99,     -99,     -99,     -99,     124,     -99,     643,     -99,     -99,     -99,     507,     -99,  0.1268,     -99,   101.4,     -99,    8067,     -99,    7498,     -99,    3.65,     -99,   0.080,     -99,     -99,     -99,      12,     -99,     160,     -99,     148,     -99,     1.8,     -99,    7526,     -99,     158,     -99,   27.42,     -99,      15,     -99
10,USMZ8001,SN,1,1,MZ,92,     -99,     -99,     -99,     -99,     -99,     151,     -99,    8318,     -99,     -99,     -99,    3100,     -99,  0.2683,     -99,   620.0,     -99,   22313,     -99,   14084,     -99,    4.92,     -99,   0.373,     -99,     -99,     -99,     125,     -99,     187,     -99,      62,     -99,     1.5,     -99,    9584,     -99,     175,     -99,   27.12,     -99,      12,     -99
