RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,96,     -99,     -99,     -99,     -99,     -99,     167,     -99,    8535,     -99,     -99,     -99,    2787,     -99,  0.3062,     -99,   557.5,     -99,   20720,     -99,   12262,     -99,    4.66,     -99,   0.412,     -99,     -99,     -99,     128,     -99,     178,     -99,      50,     -99,     1.5,     -99,    8656,     -99,     173,     -99,   25.51,     -99,      16,     -99
2,USMZ8001,SN,1,1,MZ,103,     -99,     -99,     -99,     -99,     -99,     188,     -99,    9228,     -99,     -99,     -99,    2410,     -99,  0.3828,     -99,   482.1,     -99,   19213,     -99,   10060,     -99,    3.60,     -99,   0.480,     -99,     -99,     -99,     136,     -99,     175,     -99,      39,     -99,     1.5,     -99,    7524,     -99,     150,     -99,   26.19,     -99,      21,     -99
3,USMZ8001,SN,1,1,MZ,92,     -99,     -99,     -99,     -99,     -99,     168,     -99,    6676,     -99,     -99,     -99,    2038,     -99,  0.3275,     -99,   407.6,     -99,   14988,     -99,    8378,     -99,    3.45,     -99,   0.445,     -99,     -99,     -99,     114,     -99,     170,     -99,      55,     -99,     1.7,     -99,    5987,     -99,     132,     -99,   24.79,     -99,      17,     -99
4,USMZ8001,SN,1,1,MZ,101,     -99,     -99,     -99,     -99,     -99,     198,     -99,   10350,     -99,     -99,     -99,    2563,     -99,  0.4039,     -99,   512.5,     -99,   22977,     -99,   12708,     -99,    4.69,     -99,   0.450,     -99,     -99,     -99,     147,     -99,     191,     -99,      44,     -99,     1.4,     -99,    8940,     -99,     178,     -99,   25.62,     -99,      17,     -99
5,USMZ8001,SN,1,1,MZ,105,     -99,     -99,     -99,     -99,     -99,     203,     -99,    9763,     -99,     -99,     -99,    2702,     -99,  0.3613,     -99,   540.4,     -99,   22553,     -99,   12873,     -99,    4.81,     -99,   0.433,     -99,     -99,     -99,     134,     -99,     182,     -99,      48,     -99,     1.4,     -99,    9317,     -99,     178,     -99,   26.07,     -99,      18,     -99
6,USMZ8001,SN,1,1,MZ,104,     -99,     -99,     -99,     -99,     -99,     185,     -99,   10103,     -99,     -99,     -99,    3015,     -99,  0.3351,     -99,   603.0,     -99,   22858,     -99,   12838,     -99,    4.76,     -99,   0.442,     -99,     -99,     -99,     131,     -99,     174,     -99,      43,     -99,     1.3,     -99,    9156,     -99,     171,     -99,   26.04,     -99,      20,     -99
7,USMZ8001,SN,1,1,MZ,99,     -99,     -99,     -99,     -99,     -99,     162,     -99,    5909,     -99,     -99,     -99,    2317,     -99,  0.2550,     -99,   463.5,     -99,   16223,     -99,   10388,     -99,    3.63,     -99,   0.364,     -99,     -99,     -99,     103,     -99,     173,     -99,      70,     -99,     1.7,     -99,    7314,     -99,     148,     -99,   26.33,     -99,      18,     -99
8,USMZ8001,SN,1,1,MZ,110,     -99,     -99,     -99,     -99,     -99,     193,     -99,    9190,     -99,     -99,     -99,    2508,     -99,  0.3665,     -99,   501.5,     -99,   22641,     -99,   13544,     -99,    5.03,     -99,   0.406,     -99,     -99,     -99,     129,     -99,     186,     -99,      58,     -99,     1.4,     -99,   10094,     -99,     185,     -99,   27.70,     -99,      13,     -99
9,USMZ8001,SN,1,1,MZ,84,     -99,     -99,     -99,     -99,     -99,     152,     -99,    7495,     -99,     -99,     -99,    2473,     -99,  0.3031,     -99,   494.5,     -99,   19844,     -99,   12434,     -99,    4.84,     -99,   0.378,     -99,     -99,     -99,     120,     -99,     181,     -99,      61,     -99,     1.6,     -99,    9390,     -99,     178,     -99,   26.13,     -99,      10,     -99
10,USMZ8001,SN,1,1,MZ,100,     -99,     -99,     -99,     -99,     -99,     180,     -99,    9745,     -99,     -99,     -99,    2726,     -99,  0.3575,     -99,   545.2,     -99,   21962,     -99,   12297,     -99,    4.66,     -99,   0.444,     -99,     -99,     -99,     130,     -99,     175,     -99,      44,     -99,     1.3,     -99,    8771,     -99,     169,     -99,   24.97,     -99,      15,     -99
