RUNNO,TRNO,R#,O#,P#,CR,MODEL,EXNAME,TNAM,FNAM,WSTA,WYEAR,SOIL_ID,LAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,EYLDH,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST
1,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2010,LK04262657,          7.542,         81.125,    51.07,2010121,2010244,2010249,2010303,2010355,2010355,2010,-99,14256,4122,4122,0,5909,.2460488,1675,335.0418,.2891343,4.300102,-99.00000,-99,-99,-99,-99,-99,0,0,1771,943,330,613,250,379,264,2,100,0,161,27,18,100,137,64,.3577068,-99,-99,-99,-99,-99,-99,-99,-99,250,27575,27574,0,0,198207,198176,.000000,.8502132E-01,11.60421,30.12632,43.24804,-99.00000,3.355312,8.710911,12.50500,-99.00000,142.5577,88.54514,41.22000,25.60248,111,29.58019,23.81801,17.75405,11.78981,390.4253,1228.500,473.1997,145.5575,329.6281,1,
2,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2011,LK04262657,          7.542,         81.125,    51.07,2011121,2011244,2011249,2011302,2011353,2011353,2011,-99,14857,4063,4063,0,6032,.2333787,1741,348.2027,.2734833,4.466860,-99.00000,-99,-99,-99,-99,-99,0,0,1238,774,339,434,129,108,292,2,100,0,167,4,20,82,142,63,.3206636,-99,-99,-99,-99,-99,-99,-99,-99,250,27594,27592,0,0,198369,198339,.000000,.1252511,15.74842,32.22824,43.78811,-99.00000,4.306764,8.813548,11.97486,-99.00000,148.5705,88.96439,40.63000,24.32934,109,30.63761,24.44587,18.10642,11.79400,392.2496,943.3998,460.9948,122.8316,339.2942,1,
3,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2012,LK04262657,          7.542,         81.125,    51.07,2012121,2012244,2012249,2012301,2012353,2012353,2012,-99,14210,3989,3989,0,5829,.2394729,1666,333.1586,.2807243,4.306229,-99.00000,-99,-99,-99,-99,-99,0,0,1409,731,335,395,282,105,356,2,100,0,163,5,20,79,138,63,.1914737,-99,-99,-99,-99,-99,-99,-99,-99,250,27597,27595,0,0,198399,198370,.000000,.5157688E-01,12.69780,29.51507,42.38821,-99.00000,3.564471,8.285343,11.89904,-99.00000,142.1011,87.17857,39.89000,24.47239,109,30.79083,24.30091,17.88257,11.79400,394.7265,1119.100,481.4526,146.7552,335.2372,1,
4,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2013,LK04262657,          7.542,         81.125,    51.07,2013121,2013244,2013249,2013300,2013350,2013350,2013,-99,16240,5475,5475,0,8127,.2296124,2384,476.8988,.3371263,4.048776,-99.00000,-99,-99,-99,-99,-99,0,0,1115,880,336,544,87,0,213,2,100,0,174,0,18,84,148,85,.3171208,-99,-99,-99,-99,-99,-99,-99,-99,250,27593,27591,0,0,198349,198315,.000000,.3409602E-01,23.40127,35.06037,48.29093,-99.00000,7.889050,11.81957,16.27987,-99.00000,162.4048,93.33610,54.75000,31.46552,106,31.35567,24.31981,18.49811,11.80056,397.2382,693.9999,463.2148,128.0794,336.3050,1,
5,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2014,LK04262657,          7.542,         81.125,    51.07,2014121,2014244,2014249,2014301,2014354,2014354,2014,-99,15544,4484,4484,0,6768,.2396624,1871,374.1524,.2884355,4.556565,-99.00000,-99,-99,-99,-99,-99,0,0,1676,724,317,406,240,422,354,2,100,0,176,20,16,105,153,74,.2237758,-99,-99,-99,-99,-99,-99,-99,-99,250,27570,27569,0,0,198150,198120,.000000,.3058611,12.41950,37.02884,48.96884,-99.00000,3.582614,10.68159,14.12589,-99.00000,155.4425,88.31960,44.84000,25.47727,110,30.19001,24.50273,16.89182,11.79188,399.2368,1251.600,419.7877,102.7963,317.4314,1,
6,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2015,LK04262657,          7.542,         81.125,    51.07,2015121,2015249,2015254,2015308,2015359,2015359,2015,-99,15133,4743,4743,0,7088,.2329500,2036,407.1741,.3133824,4.384892,-99.00000,-99,-99,-99,-99,-99,0,0,1713,811,305,506,194,553,219,2,100,0,171,23,17,104,148,79,.2972022,-99,-99,-99,-99,-99,-99,-99,-99,250,27571,27569,0,0,198130,198100,.000000,.6241668,11.60186,34.23652,49.54202,-99.00000,3.636156,10.73012,15.52704,-99.00000,151.3346,88.49976,47.43000,27.73684,110,29.65999,24.60818,16.62727,11.76625,401.8119,1304.400,442.0267,139.7628,305.4671,1,
7,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2016,LK04262657,          7.542,         81.125,    51.07,2016121,2016244,2016249,2016299,2016349,2016349,2016,-99,13376,5178,5178,0,7665,.2318250,2234,446.7493,.3871360,3.026507,-99.00000,-99,-99,-99,-99,-99,0,0,961,769,289,480,98,0,158,2,100,0,176,0,37,104,147,90,.1992979,-99,-99,-99,-99,-99,-99,-99,-99,250,27570,27567,0,0,198091,198054,.000000,.4132961E-02,33.28225,35.20686,46.22132,-99.00000,12.88380,13.62883,17.89261,-99.00000,133.7614,76.00078,51.78000,29.42045,105,32.61810,24.70190,18.66381,11.80281,404.9066,401.9000,379.9298,93.54752,289.3932,1,
8,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2017,LK04262657,          7.542,         81.125,    51.07,2017121,2017244,2017249,2017300,2017351,2017351,2017,-99,16617,5309,5309,0,7922,.2395875,2216,443.2133,.3195186,4.745587,-99.00000,-99,-99,-99,-99,-99,0,0,1543,1001,352,649,146,220,240,2,100,0,188,11,20,111,160,87,.3509297,-99,-99,-99,-99,-99,-99,-99,-99,250,27565,27564,0,0,198108,198079,.000000,.1586593,17.48966,34.01046,47.21882,-99.00000,5.587832,10.86612,15.08611,-99.00000,166.1693,88.38790,53.09000,28.23936,107,31.06541,24.56448,18.28785,11.79834,406.9797,950.1001,488.5828,140.0845,351.9132,1,
9,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2018,LK04262657,          7.542,         81.125,    51.07,2018121,2018246,2018251,2018304,2018356,2018356,2018,-99,14095,3561,3561,0,5399,.2397001,1486,297.1042,.2526198,4.624918,-99.00000,-99,-99,-99,-99,-99,0,0,1679,923,324,599,146,396,279,2,100,0,180,33,22,129,147,61,.3241440,-99,-99,-99,-99,-99,-99,-99,-99,250,27547,27545,0,0,197950,197921,.000000,.4225086,13.96559,33.67093,43.48433,-99.00000,3.528188,8.506433,10.98564,-99.00000,140.9547,78.30817,35.61000,19.78333,110,30.39455,24.27909,17.33727,11.78144,409.3689,1009.300,418.6244,97.59035,324.1506,1,
10,1,1,1,1,MZ,MZCER048,USMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2019,LK04262657,          7.542,         81.125,    51.07,2019121,2019244,2019249,2019304,2019354,2019354,2019,-99,15530,4734,4734,0,6693,.2240098,2113,422.6816,.3048418,4.349393,-99.00000,-99,-99,-99,-99,-99,0,0,2022,911,310,601,293,550,332,2,100,0,161,33,17,105,142,70,.2512144,-99,-99,-99,-99,-99,-99,-99,-99,250,27570,27568,0,0,198102,198075,.000000,.3758920,10.51253,34.79355,50.08243,-99.00000,3.204494,10.60599,15.26644,-99.00000,155.3016,96.46060,47.34000,29.40373,110,30.17273,24.66546,16.74000,11.79188,412.1431,1477.300,446.3516,138.4585,310.0919,1,
