RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,96,     -99,     -99,     -99,     -99,     -99,     185,     -99,    1169,     -99,     -99,     -99,     405,     -99,  0.2887,     -99,    83.8,     -99,    4371,     -99,    3261,     -99,    2.79,     -99,   0.267,     -99,     -99,     -99,      20,     -99,      82,     -99,      61,     -99,     1.7,     -99,    3583,     -99,      82,     -99,   27.90,     -99,      12,     -99
2,USMZ8001,SN,1,1,MZ,106,     -99,     -99,     -99,     -99,     -99,     172,     -99,     517,     -99,     -99,     -99,     342,     -99,  0.1511,     -99,    73.8,     -99,    5477,     -99,    5027,     -99,    2.61,     -99,   0.094,     -99,     -99,     -99,       9,     -99,     121,     -99,     110,     -99,     1.8,     -99,    5290,     -99,     121,     -99,   28.22,     -99,      24,     -99
3,USMZ8001,SN,1,1,MZ,86,     -99,     -99,     -99,     -99,     -99,     160,     -99,    1089,     -99,     -99,     -99,    1045,     -99,  0.1042,     -99,   208.9,     -99,    4758,     -99,    3712,     -99,    1.51,     -99,   0.229,     -99,     -99,     -99,      20,     -99,      70,     -99,      50,     -99,     1.8,     -99,    3142,     -99,      70,     -99,   27.18,     -99,      11,     -99
4,USMZ8001,SN,1,1,MZ,94,     -99,     -99,     -99,     -99,     -99,     161,     -99,     628,     -99,     -99,     -99,     353,     -99,  0.1780,     -99,    75.6,     -99,    5235,     -99,    4668,     -99,    2.37,     -99,   0.120,     -99,     -99,     -99,      11,     -99,     108,     -99,      97,     -99,     1.8,     -99,    4846,     -99,     108,     -99,   27.76,     -99,      11,     -99
5,USMZ8001,SN,1,1,MZ,105,     -99,     -99,     -99,     -99,     -99,     198,     -99,    1696,     -99,     -99,     -99,     671,     -99,  0.2527,     -99,   134.2,     -99,    4781,     -99,    3134,     -99,    2.30,     -99,   0.355,     -99,     -99,     -99,      29,     -99,      69,     -99,      40,     -99,     1.7,     -99,    2982,     -99,      69,     -99,   27.20,     -99,      24,     -99
6,USMZ8001,SN,1,1,MZ,90,     -99,     -99,     -99,     -99,     -99,     166,     -99,     980,     -99,     -99,     -99,     396,     -99,  0.2477,     -99,    82.3,     -99,    3701,     -99,    2771,     -99,    2.10,     -99,   0.265,     -99,     -99,     -99,      17,     -99,      69,     -99,      51,     -99,     1.8,     -99,    2892,     -99,      69,     -99,   28.68,     -99,      13,     -99
7,USMZ8001,SN,1,1,MZ,105,     -99,     -99,     -99,     -99,     -99,     179,     -99,    1834,     -99,     -99,     -99,     746,     -99,  0.2457,     -99,   149.2,     -99,    7433,     -99,    5662,     -99,    2.01,     -99,   0.247,     -99,     -99,     -99,      32,     -99,     110,     -99,      78,     -99,     1.7,     -99,    5204,     -99,     110,     -99,   28.71,     -99,      17,     -99
8,USMZ8001,SN,1,1,MZ,80,     -99,     -99,     -99,     -99,     -99,     102,     -99,       0,     -99,     -99,     -99,     481,     -99,  0.0000,     -99,    96.3,     -99,    1682,     -99,    1708,     -99,    0.71,     -99,   0.000,     -99,     -99,     -99,       0,     -99,      39,     -99,      39,     -99,     0.0,     -99,    1403,     -99,      39,     -99,   26.77,     -99,      13,     -99
9,USMZ8001,SN,1,1,MZ,92,     -99,     -99,     -99,     -99,     -99,     110,     -99,       0,     -99,     -99,     -99,     209,     -99,  0.0000,     -99,    51.0,     -99,    3939,     -99,    3998,     -99,    3.33,     -99,   0.000,     -99,     -99,     -99,       0,     -99,     121,     -99,     121,     -99,     0.0,     -99,    4360,     -99,     121,     -99,   26.68,     -99,      10,     -99
10,USMZ8001,SN,1,1,MZ,107,     -99,     -99,     -99,     -99,     -99,     172,     -99,    1571,     -99,     -99,     -99,     751,     -99,  0.2090,     -99,   150.3,     -99,    6379,     -99,    4866,     -99,    2.96,     -99,   0.246,     -99,     -99,     -99,      27,     -99,     102,     -99,      75,     -99,     1.7,     -99,    4449,     -99,     102,     -99,   25.58,     -99,      24,     -99
