RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,66,     -99,     -99,     -99,     -99,     -99,     125,     -99,    5608,     -99,     -99,     -99,    2077,     -99,  0.2700,     -99,   415.4,     -99,   16950,     -99,   11425,     -99,    4.42,     -99,   0.331,     -99,     -99,     -99,      89,     -99,     159,     -99,      70,     -99,     1.6,     -99,    8833,     -99,     147,     -99,   26.66,     -99,       6,     -99
2,USMZ8001,SN,1,1,MZ,67,     -99,     -99,     -99,     -99,     -99,     124,     -99,    5950,     -99,     -99,     -99,    2306,     -99,  0.2580,     -99,   461.2,     -99,   15868,     -99,    9991,     -99,    3.41,     -99,   0.375,     -99,     -99,     -99,      85,     -99,     132,     -99,      47,     -99,     1.4,     -99,    7204,     -99,     120,     -99,   27.14,     -99,       6,     -99
3,USMZ8001,SN,1,1,MZ,67,     -99,     -99,     -99,     -99,     -99,     123,     -99,    5098,     -99,     -99,     -99,    1976,     -99,  0.2580,     -99,   395.2,     -99,   15446,     -99,   10429,     -99,    4.14,     -99,   0.330,     -99,     -99,     -99,      75,     -99,     138,     -99,      62,     -99,     1.5,     -99,    8222,     -99,     129,     -99,   26.89,     -99,       6,     -99
4,USMZ8001,SN,1,1,MZ,68,     -99,     -99,     -99,     -99,     -99,     125,     -99,    5803,     -99,     -99,     -99,    2198,     -99,  0.2640,     -99,   439.6,     -99,   17257,     -99,   11540,     -99,    4.62,     -99,   0.336,     -99,     -99,     -99,      86,     -99,     155,     -99,      69,     -99,     1.5,     -99,    9010,     -99,     145,     -99,   27.33,     -99,       6,     -99
5,USMZ8001,SN,1,1,MZ,67,     -99,     -99,     -99,     -99,     -99,     124,     -99,    5678,     -99,     -99,     -99,    2151,     -99,  0.2640,     -99,   430.2,     -99,   16963,     -99,   11370,     -99,    4.53,     -99,   0.335,     -99,     -99,     -99,      82,     -99,     152,     -99,      69,     -99,     1.4,     -99,    8918,     -99,     142,     -99,   27.22,     -99,       6,     -99
6,USMZ8001,SN,1,1,MZ,66,     -99,     -99,     -99,     -99,     -99,     122,     -99,    4713,     -99,     -99,     -99,    1827,     -99,  0.2580,     -99,   365.3,     -99,   15102,     -99,   10468,     -99,    4.53,     -99,   0.312,     -99,     -99,     -99,      79,     -99,     151,     -99,      71,     -99,     1.7,     -99,    8482,     -99,     146,     -99,   26.53,     -99,       6,     -99
7,USMZ8001,SN,1,1,MZ,64,     -99,     -99,     -99,     -99,     -99,     120,     -99,    4638,     -99,     -99,     -99,    1798,     -99,  0.2580,     -99,   359.5,     -99,   12265,     -99,    7687,     -99,    2.58,     -99,   0.378,     -99,     -99,     -99,      79,     -99,     130,     -99,      51,     -99,     1.7,     -99,    5608,     -99,     115,     -99,   27.06,     -99,       6,     -99
8,USMZ8001,SN,1,1,MZ,64,     -99,     -99,     -99,     -99,     -99,     119,     -99,    5473,     -99,     -99,     -99,    2121,     -99,  0.2580,     -99,   424.3,     -99,   16339,     -99,   10946,     -99,    4.68,     -99,   0.335,     -99,     -99,     -99,      90,     -99,     156,     -99,      66,     -99,     1.6,     -99,    8750,     -99,     152,     -99,   26.88,     -99,       6,     -99
9,USMZ8001,SN,1,1,MZ,65,     -99,     -99,     -99,     -99,     -99,     122,     -99,    5408,     -99,     -99,     -99,    2048,     -99,  0.2640,     -99,   409.7,     -99,   16443,     -99,   11116,     -99,    4.52,     -99,   0.329,     -99,     -99,     -99,      87,     -99,     157,     -99,      71,     -99,     1.6,     -99,    8790,     -99,     147,     -99,   27.03,     -99,       6,     -99
10,USMZ8001,SN,1,1,MZ,67,     -99,     -99,     -99,     -99,     -99,     -99,     -99,    5489,     -99,     -99,     -99,    2128,     -99,  0.2580,     -99,   425.5,     -99,   15883,     -99,   10475,     -99,    4.20,     -99,   0.346,     -99,     -99,     -99,      81,     -99,     139,     -99,      59,     -99,     1.5,     -99,    8020,     -99,     127,     -99,   27.25,     -99,       5,     -99
