RUNNO,TRNO,R#,O#,P#,CR,MODEL,EXNAME,TNAM,FNAM,WSTA,WYEAR,SOIL_ID,LAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,EYLDH,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST
1,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2010,LK04288565,          7.458,         80.375,    70.83,2010121,2010244,2010249,2010306,2010359,2010359,2010,-99,14789,4509,4509,0,6613,.2457000,1835,367.0325,.3048975,4.353649,-99.00000,-99,-99,-99,-99,-99,0,0,1968,906,309,597,266,610,247,2,100,0,159,43,17,114,140,70,.5755305,-99,-99,-99,-99,-99,-99,-99,-99,250,23781,23780,0,0,170923,170895,.000000,.000000,12.24116,34.86422,47.88672,-99.00000,3.732306,10.63003,14.60056,-99.00000,147.8855,93.00978,45.09000,28.35849,115,27.92260,24.30174,16.11913,11.78430,390.4361,1208.100,424.1758,117.2256,308.8237,1,
2,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2011,LK04288565,          7.458,         80.375,    70.83,2011121,2011244,2011249,2011305,2011357,2011357,2011,-99,15851,4647,4647,0,6925,.2339156,1986,397.2863,.2931373,4.523502,-99.00000,-99,-99,-99,-99,-99,0,0,1082,721,335,386,83,89,250,2,100,0,166,3,21,82,142,68,.1778346,-99,-99,-99,-99,-99,-99,-99,-99,250,23815,23814,0,0,171231,171202,.000000,.000000,20.59933,36.59915,47.37493,-99.00000,6.038986,10.72956,13.88863,-99.00000,158.5118,95.48906,46.47000,27.99398,113,29.06549,24.48939,17.46372,11.78815,392.2637,769.5001,433.1025,99.35875,334.5901,1,
3,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2012,LK04288565,          7.458,         80.375,    70.83,2012121,2012245,2012250,2012305,2012356,2012356,2012,-99,14803,4725,4725,0,6816,.2388749,1978,395.5909,.3191903,4.240973,-99.00000,-99,-99,-99,-99,-99,0,0,1440,710,323,387,202,336,253,2,100,0,161,11,17,79,136,71,.1369246,-99,-99,-99,-99,-99,-99,-99,-99,250,23818,23816,0,0,171266,171236,.000000,.000000,12.89199,34.97909,45.88943,-99.00000,4.115138,11.16537,14.64796,-99.00000,148.0258,91.94147,47.25000,29.34783,111,29.05677,24.47658,17.27658,11.78701,394.7445,1148.200,423.1836,103.1128,322.5705,1,
4,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2013,LK04288565,          7.458,         80.375,    70.83,2013121,2013254,2013259,2013316,2014003,2014003,2014,-99,16043,4827,4827,0,7198,.2397376,2013,402.6552,.3008578,4.494689,-99.00000,-99,-99,-99,-99,-99,0,0,1250,891,335,556,100,146,174,2,100,0,185,14,30,121,157,79,.2655034,-99,-99,-99,-99,-99,-99,-99,-99,250,23776,23775,0,0,170892,170860,.000000,.000000,30.27501,38.97874,47.82508,-99.00000,9.109267,11.72808,14.38981,-99.00000,160.4272,86.71742,48.27000,26.09189,114,28.92719,24.12369,17.20351,11.73919,397.3299,529.8999,411.5762,78.81573,335.4458,1,
5,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2014,LK04288565,          7.458,         80.375,    70.83,2014121,2014244,2014249,2014304,2014356,2014356,2014,-99,14858,4411,4411,0,6726,.2337750,1887,377.3379,.2968483,4.269734,-99.00000,-99,-99,-99,-99,-99,0,0,1861,751,297,455,237,643,291,2,100,0,160,48,17,119,139,69,.3471049,-99,-99,-99,-99,-99,-99,-99,-99,250,23777,23775,0,0,170882,170854,.000000,.000000,11.87036,37.44355,50.09610,-99.00000,3.524007,11.11604,14.87226,-99.00000,148.5813,92.86330,44.11000,27.56875,112,28.60446,24.70804,16.08304,11.79014,399.2431,1251.700,396.8140,101.0125,296.5925,1,
6,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2015,LK04288565,          7.458,         80.375,    70.83,2015121,2015244,2015249,2015305,2015356,2015356,2015,-99,15166,4476,4476,0,6623,.2328750,1922,384.4176,.2951467,4.618473,-99.00000,-99,-99,-99,-99,-99,0,0,1730,805,310,495,161,604,222,2,100,0,168,30,17,109,147,72,.4378195,-99,-99,-99,-99,-99,-99,-99,-99,250,23788,23786,0,0,170959,170930,.000000,.000000,12.06487,33.91051,48.95739,-99.00000,3.560858,10.00844,14.44941,-99.00000,151.6555,90.27114,44.76000,26.64286,112,28.77411,24.92233,16.30804,11.79014,401.7691,1257.000,447.2227,141.3505,309.7704,1,
7,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2016,LK04288565,          7.458,         80.375,    70.83,2016121,2016244,2016249,2016302,2016353,2016353,2016,-99,13459,4702,4702,0,7017,.2388000,1969,393.8253,.3493793,3.325143,-99.00000,-99,-99,-99,-99,-99,0,0,1350,792,302,490,216,218,186,2,100,0,175,11,37,114,141,82,.1850858,-99,-99,-99,-99,-99,-99,-99,-99,250,23782,23780,0,0,170909,170874,.000000,.000000,29.51522,36.16203,44.58391,-99.00000,10.31140,12.63352,15.57578,-99.00000,134.5894,76.90823,47.02000,26.86857,109,29.78807,24.64587,17.81651,11.79630,404.9219,456.0000,372.1844,73.50292,301.8789,1,
8,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2017,LK04288565,          7.458,         80.375,    70.83,2017121,2017254,2017259,2017314,2017365,2017365,2017,-99,16930,5490,5490,0,8236,.2331751,2354,470.8885,.3242655,4.558129,-99.00000,-99,-99,-99,-99,-99,0,0,1727,1046,328,718,159,382,201,2,100,0,177,32,24,127,159,87,.3900062,-99,-99,-99,-99,-99,-99,-99,-99,250,23768,23767,0,0,170765,170737,.000000,.000000,20.67215,37.48600,51.57616,-99.00000,6.703297,12.15548,16.72445,-99.00000,169.3049,95.65249,54.90000,31.01695,111,29.16306,24.59549,17.27387,11.74364,407.0468,818.9999,451.6483,127.4343,328.2620,1,
9,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2018,LK04288565,          7.458,         80.375,    70.83,2018121,2018246,2018251,2018306,2018358,2018358,2018,-99,14758,4289,4289,0,6290,.2333625,1838,367.5562,.2905935,4.407357,-99.00000,-99,-99,-99,-99,-99,0,0,1723,921,330,591,154,493,216,2,100,0,164,37,24,120,141,67,.5981352,-99,-99,-99,-99,-99,-99,-99,-99,250,23776,23775,0,0,170877,170849,.000000,.000000,15.41346,33.03651,44.74268,-99.00000,4.479373,9.600885,13.00287,-99.00000,147.5839,89.99017,42.89000,26.15244,112,29.08750,24.26339,17.94375,11.78000,409.3788,957.5001,446.7296,119.9144,329.8504,1,
10,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2019,LK04288565,          7.458,         80.375,    70.83,2019121,2019244,2019249,2019306,2019357,2019357,2019,-99,15733,4953,4953,0,7188,.2253375,2198,439.6287,.3148296,4.319585,-99.00000,-99,-99,-99,-99,-99,0,0,1651,886,319,567,127,433,265,2,100,0,162,27,19,103,141,73,.5039089,-99,-99,-99,-99,-99,-99,-99,-99,250,23793,23792,0,0,171004,170977,.000000,.000000,14.55958,35.85044,49.25349,-99.00000,4.583564,11.28623,15.50570,-99.00000,157.3309,97.11782,49.53000,30.57407,113,28.89735,24.77256,16.57788,11.78815,412.1555,1080.600,438.8533,122.5240,319.4309,1,
