RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4035,     -99,     -99,     -99,    1680,     -99,  0.2401,     -99,   336.1,     -99,   14570,     -99,   10622,     -99,    4.43,     -99,   0.277,     -99,     -99,     -99,      59,     -99,     135,     -99,      76,     -99,     1.5,     -99,    8850,     -99,     126,     -99,   27.78,     -99,       5,     -99
2,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4893,     -99,     -99,     -99,    2045,     -99,  0.2393,     -99,   408.9,     -99,   14791,     -99,    9971,     -99,    3.86,     -99,   0.331,     -99,     -99,     -99,      71,     -99,     133,     -99,      62,     -99,     1.4,     -99,    7840,     -99,     121,     -99,   28.26,     -99,       5,     -99
3,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4313,     -99,     -99,     -99,    1798,     -99,  0.2399,     -99,   359.5,     -99,   13757,     -99,    9518,     -99,    3.63,     -99,   0.314,     -99,     -99,     -99,      59,     -99,     119,     -99,      60,     -99,     1.4,     -99,    7442,     -99,     108,     -99,   28.08,     -99,       5,     -99
4,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    5108,     -99,     -99,     -99,    2189,     -99,  0.2334,     -99,   437.7,     -99,   14840,     -99,    9808,     -99,    3.60,     -99,   0.344,     -99,     -99,     -99,      81,     -99,     133,     -99,      53,     -99,     1.6,     -99,    7468,     -99,     125,     -99,   28.27,     -99,       5,     -99
5,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4245,     -99,     -99,     -99,    1824,     -99,  0.2328,     -99,   364.7,     -99,   14991,     -99,   10834,     -99,    4.34,     -99,   0.283,     -99,     -99,     -99,      68,     -99,     144,     -99,      76,     -99,     1.6,     -99,    8879,     -99,     134,     -99,   28.59,     -99,       5,     -99
6,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4497,     -99,     -99,     -99,    1938,     -99,  0.2320,     -99,   387.7,     -99,   15355,     -99,   10943,     -99,    4.57,     -99,   0.293,     -99,     -99,     -99,      73,     -99,     152,     -99,      79,     -99,     1.6,     -99,    9010,     -99,     144,     -99,   27.96,     -99,       5,     -99
7,GHMZ8001,SN,1,1,MZ,-99,     -99,     -99,     -99,     -99,     -99,      21,     -99,       0,     -99,     -99,     -99,       0,     -99,  0.0000,     -99,     1.0,     -99,       0,     -99,       0,     -99,    0.00,     -99,   0.000,     -99,     -99,     -99,       0,     -99,       0,     -99,       0,     -99,     0.0,     -99,       0,     -99,       0,     -99,    0.00,     -99,     -99,     -99
8,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     110,     -99,    5219,     -99,     -99,     -99,    2318,     -99,  0.2251,     -99,   463.6,     -99,   16230,     -99,   11099,     -99,    4.41,     -99,   0.322,     -99,     -99,     -99,      81,     -99,     151,     -99,      70,     -99,     1.6,     -99,    8639,     -99,     142,     -99,   28.91,     -99,       5,     -99
9,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     109,     -99,    4117,     -99,     -99,     -99,    1766,     -99,  0.2331,     -99,   353.2,     -99,   14658,     -99,   10624,     -99,    4.44,     -99,   0.281,     -99,     -99,     -99,      69,     -99,     150,     -99,      81,     -99,     1.7,     -99,    8925,     -99,     141,     -99,   27.91,     -99,       5,     -99
10,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     108,     -99,    3978,     -99,     -99,     -99,    1791,     -99,  0.2221,     -99,   358.2,     -99,   13965,     -99,   10066,     -99,    4.16,     -99,   0.285,     -99,     -99,     -99,      59,     -99,     131,     -99,      72,     -99,     1.5,     -99,    8097,     -99,     120,     -99,   27.29,     -99,       5,     -99
