RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4263,     -99,     -99,     -99,    1733,     -99,  0.2460,     -99,   346.6,     -99,   14707,     -99,   10530,     -99,    4.45,     -99,   0.290,     -99,     -99,     -99,      68,     -99,     144,     -99,      76,     -99,     1.6,     -99,    8912,     -99,     135,     -99,   27.12,     -99,       5,     -99
2,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     109,     -99,    4027,     -99,     -99,     -99,    1726,     -99,  0.2333,     -99,   345.1,     -99,   14318,     -99,   10373,     -99,    4.02,     -99,   0.281,     -99,     -99,     -99,      63,     -99,     136,     -99,      73,     -99,     1.6,     -99,    8699,     -99,     129,     -99,   28.60,     -99,       5,     -99
3,USMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     109,     -99,    3713,     -99,     -99,     -99,    1549,     -99,  0.2397,     -99,   309.8,     -99,   13463,     -99,    9832,     -99,    4.04,     -99,   0.276,     -99,     -99,     -99,      57,     -99,     128,     -99,      71,     -99,     1.5,     -99,    8332,     -99,     120,     -99,   28.45,     -99,       5,     -99
4,USMZ8001,SN,1,1,MZ,56,     -99,     -99,     -99,     -99,     -99,     106,     -99,    4541,     -99,     -99,     -99,    1977,     -99,  0.2296,     -99,   395.5,     -99,   14713,     -99,   10257,     -99,    4.15,     -99,   0.309,     -99,     -99,     -99,      72,     -99,     141,     -99,      69,     -99,     1.6,     -99,    8266,     -99,     136,     -99,   27.67,     -99,       5,     -99
5,USMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4459,     -99,     -99,     -99,    1861,     -99,  0.2397,     -99,   372.1,     -99,   15466,     -99,   11094,     -99,    4.51,     -99,   0.288,     -99,     -99,     -99,      73,     -99,     151,     -99,      78,     -99,     1.6,     -99,    9085,     -99,     145,     -99,   28.05,     -99,       5,     -99
6,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4381,     -99,     -99,     -99,    1882,     -99,  0.2328,     -99,   376.4,     -99,   14995,     -99,   10702,     -99,    4.67,     -99,   0.292,     -99,     -99,     -99,      73,     -99,     152,     -99,      79,     -99,     1.7,     -99,    8875,     -99,     147,     -99,   27.91,     -99,       5,     -99
7,USMZ8001,SN,1,1,MZ,55,     -99,     -99,     -99,     -99,     -99,     105,     -99,    5224,     -99,     -99,     -99,    2254,     -99,  0.2318,     -99,   450.7,     -99,   13695,     -99,    8542,     -99,    3.04,     -99,   0.381,     -99,     -99,     -99,      91,     -99,     149,     -99,      58,     -99,     1.7,     -99,    6346,     -99,     131,     -99,   28.92,     -99,       5,     -99
8,USMZ8001,SN,1,1,MZ,56,     -99,     -99,     -99,     -99,     -99,     107,     -99,    5286,     -99,     -99,     -99,    2206,     -99,  0.2396,     -99,   441.3,     -99,   16582,     -99,   11381,     -99,    4.75,     -99,   0.319,     -99,     -99,     -99,      86,     -99,     159,     -99,      73,     -99,     1.6,     -99,    9071,     -99,     151,     -99,   27.99,     -99,       5,     -99
9,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4015,     -99,     -99,     -99,    1675,     -99,  0.2397,     -99,   335.0,     -99,   14860,     -99,   10933,     -99,    4.71,     -99,   0.270,     -99,     -99,     -99,      69,     -99,     157,     -99,      89,     -99,     1.7,     -99,    9387,     -99,     154,     -99,   28.46,     -99,       5,     -99
10,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4980,     -99,     -99,     -99,    2225,     -99,  0.2238,     -99,   445.0,     -99,   15959,     -99,   11066,     -99,    4.45,     -99,   0.312,     -99,     -99,     -99,      75,     -99,     146,     -99,      72,     -99,     1.5,     -99,    8740,     -99,     138,     -99,   28.68,     -99,       5,     -99
