RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     113,     -99,    4469,     -99,     -99,     -99,    1819,     -99,  0.2457,     -99,   363.8,     -99,   15008,     -99,   10623,     -99,    4.57,     -99,   0.298,     -99,     -99,     -99,      75,     -99,     153,     -99,      78,     -99,     1.7,     -99,    8858,     -99,     144,     -99,   27.37,     -99,       5,     -99
2,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4649,     -99,     -99,     -99,    1941,     -99,  0.2395,     -99,   388.2,     -99,   14011,     -99,    9431,     -99,    3.41,     -99,   0.332,     -99,     -99,     -99,      79,     -99,     138,     -99,      59,     -99,     1.7,     -99,    7396,     -99,     132,     -99,   28.36,     -99,       5,     -99
3,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     109,     -99,    4099,     -99,     -99,     -99,    1716,     -99,  0.2388,     -99,   343.2,     -99,   12580,     -99,    8546,     -99,    3.22,     -99,   0.326,     -99,     -99,     -99,      69,     -99,     121,     -99,      52,     -99,     1.7,     -99,    6824,     -99,     117,     -99,   27.85,     -99,       5,     -99
4,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    5309,     -99,     -99,     -99,    2273,     -99,  0.2336,     -99,   454.7,     -99,   16574,     -99,   11351,     -99,    4.69,     -99,   0.320,     -99,     -99,     -99,      87,     -99,     158,     -99,      71,     -99,     1.6,     -99,    8959,     -99,     149,     -99,   27.92,     -99,       5,     -99
5,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4631,     -99,     -99,     -99,    1933,     -99,  0.2396,     -99,   386.6,     -99,   15582,     -99,   11039,     -99,    4.49,     -99,   0.297,     -99,     -99,     -99,      76,     -99,     152,     -99,      76,     -99,     1.6,     -99,    8912,     -99,     142,     -99,   28.24,     -99,       5,     -99
6,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4610,     -99,     -99,     -99,    1978,     -99,  0.2330,     -99,   395.7,     -99,   15446,     -99,   10922,     -99,    4.64,     -99,   0.298,     -99,     -99,     -99,      80,     -99,     157,     -99,      77,     -99,     1.7,     -99,    8721,     -99,     153,     -99,   27.64,     -99,       5,     -99
7,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     108,     -99,    4071,     -99,     -99,     -99,    1756,     -99,  0.2318,     -99,   351.3,     -99,   11508,     -99,    7504,     -99,    2.58,     -99,   0.354,     -99,     -99,     -99,      71,     -99,     126,     -99,      55,     -99,     1.7,     -99,    5711,     -99,     121,     -99,   28.47,     -99,       5,     -99
8,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     111,     -99,    5656,     -99,     -99,     -99,    2436,     -99,  0.2322,     -99,   487.1,     -99,   17578,     -99,   12013,     -99,    4.84,     -99,   0.322,     -99,     -99,     -99,      96,     -99,     174,     -99,      78,     -99,     1.7,     -99,    9404,     -99,     162,     -99,   28.65,     -99,       5,     -99
9,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4136,     -99,     -99,     -99,    1775,     -99,  0.2330,     -99,   355.0,     -99,   14774,     -99,   10724,     -99,    4.52,     -99,   0.280,     -99,     -99,     -99,      71,     -99,     151,     -99,      80,     -99,     1.7,     -99,    8844,     -99,     144,     -99,   27.52,     -99,       5,     -99
10,USMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     111,     -99,    5149,     -99,     -99,     -99,    2284,     -99,  0.2254,     -99,   456.9,     -99,   16048,     -99,   10984,     -99,    4.40,     -99,   0.321,     -99,     -99,     -99,      80,     -99,     150,     -99,      70,     -99,     1.5,     -99,    8572,     -99,     139,     -99,   28.31,     -99,       5,     -99
