RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4252,     -99,     -99,     -99,    1775,     -99,  0.2396,     -99,   355.0,     -99,   14722,     -99,   10555,     -99,    4.48,     -99,   0.289,     -99,     -99,     -99,      68,     -99,     144,     -99,      76,     -99,     1.6,     -99,    8864,     -99,     135,     -99,   27.76,     -99,       5,     -99
2,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4775,     -99,     -99,     -99,    1995,     -99,  0.2394,     -99,   398.9,     -99,   14822,     -99,   10126,     -99,    4.06,     -99,   0.322,     -99,     -99,     -99,      69,     -99,     133,     -99,      64,     -99,     1.4,     -99,    8044,     -99,     123,     -99,   28.24,     -99,       5,     -99
3,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4136,     -99,     -99,     -99,    1729,     -99,  0.2392,     -99,   345.8,     -99,   13049,     -99,    8985,     -99,    3.56,     -99,   0.317,     -99,     -99,     -99,      64,     -99,     123,     -99,      59,     -99,     1.5,     -99,    7287,     -99,     112,     -99,   28.06,     -99,       5,     -99
4,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     109,     -99,    5065,     -99,     -99,     -99,    2182,     -99,  0.2321,     -99,   436.4,     -99,   13383,     -99,    8382,     -99,    2.82,     -99,   0.378,     -99,     -99,     -99,      88,     -99,     136,     -99,      49,     -99,     1.7,     -99,    5980,     -99,     123,     -99,   27.61,     -99,       5,     -99
5,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4228,     -99,     -99,     -99,    1816,     -99,  0.2328,     -99,   363.3,     -99,   14745,     -99,   10599,     -99,    4.25,     -99,   0.287,     -99,     -99,     -99,      71,     -99,     146,     -99,      75,     -99,     1.7,     -99,    8632,     -99,     137,     -99,   28.57,     -99,       5,     -99
6,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4252,     -99,     -99,     -99,    1833,     -99,  0.2320,     -99,   366.5,     -99,   14637,     -99,   10469,     -99,    4.61,     -99,   0.290,     -99,     -99,     -99,      73,     -99,     153,     -99,      80,     -99,     1.7,     -99,    8676,     -99,     147,     -99,   27.95,     -99,       5,     -99
7,USMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     106,     -99,    4236,     -99,     -99,     -99,    1837,     -99,  0.2306,     -99,   367.4,     -99,   11286,     -99,    7111,     -99,    2.41,     -99,   0.375,     -99,     -99,     -99,      74,     -99,     124,     -99,      50,     -99,     1.7,     -99,    5399,     -99,     112,     -99,   28.14,     -99,       5,     -99
8,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4857,     -99,     -99,     -99,    2157,     -99,  0.2251,     -99,   431.4,     -99,   15930,     -99,   11162,     -99,    4.56,     -99,   0.305,     -99,     -99,     -99,      81,     -99,     156,     -99,      75,     -99,     1.7,     -99,    8937,     -99,     148,     -99,   28.90,     -99,       5,     -99
9,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     109,     -99,    3586,     -99,     -99,     -99,    1538,     -99,  0.2331,     -99,   307.7,     -99,   13456,     -99,    9948,     -99,    4.38,     -99,   0.266,     -99,     -99,     -99,      62,     -99,     143,     -99,      82,     -99,     1.7,     -99,    8555,     -99,     143,     -99,   27.90,     -99,       5,     -99
10,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4080,     -99,     -99,     -99,    1834,     -99,  0.2225,     -99,   366.8,     -99,   14375,     -99,   10379,     -99,    4.24,     -99,   0.284,     -99,     -99,     -99,      62,     -99,     137,     -99,      75,     -99,     1.5,     -99,    8419,     -99,     126,     -99,   28.23,     -99,       5,     -99
