RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,109,     -99,     -99,     -99,     -99,     -99,     195,     -99,    3621,     -99,     -99,     -99,    1157,     -99,  0.3129,     -99,   231.5,     -99,   12432,     -99,    8888,     -99,    4.04,     -99,   0.291,     -99,     -99,     -99,      62,     -99,     156,     -99,      94,     -99,     1.7,     -99,    8008,     -99,     157,     -99,   26.50,     -99,      20,     -99
2,USMZ8001,SN,1,1,MZ,100,     -99,     -99,     -99,     -99,     -99,     180,     -99,    4194,     -99,     -99,     -99,    2794,     -99,  0.1501,     -99,   558.8,     -99,   16232,     -99,   12121,     -99,    4.70,     -99,   0.258,     -99,     -99,     -99,      77,     -99,     175,     -99,      99,     -99,     1.8,     -99,    8906,     -99,     174,     -99,   25.85,     -99,      17,     -99
3,USMZ8001,SN,1,1,MZ,87,     -99,     -99,     -99,     -99,     -99,     128,     -99,    1435,     -99,     -99,     -99,    1149,     -99,  0.1248,     -99,   229.8,     -99,    6056,     -99,    4677,     -99,    2.75,     -99,   0.237,     -99,     -99,     -99,      26,     -99,     102,     -99,      76,     -99,     1.8,     -99,    3924,     -99,     102,     -99,   27.28,     -99,      13,     -99
4,USMZ8001,SN,1,1,MZ,101,     -99,     -99,     -99,     -99,     -99,     178,     -99,    3214,     -99,     -99,     -99,    1304,     -99,  0.2465,     -99,   260.8,     -99,   12754,     -99,    9621,     -99,    4.52,     -99,   0.252,     -99,     -99,     -99,      56,     -99,     150,     -99,      94,     -99,     1.7,     -99,    8261,     -99,     161,     -99,   27.19,     -99,      15,     -99
5,USMZ8001,SN,1,1,MZ,99,     -99,     -99,     -99,     -99,     -99,     179,     -99,    3230,     -99,     -99,     -99,    1578,     -99,  0.2047,     -99,   315.7,     -99,   11044,     -99,    7889,     -99,    4.22,     -99,   0.292,     -99,     -99,     -99,      56,     -99,     145,     -99,      89,     -99,     1.7,     -99,    6568,     -99,     146,     -99,   27.23,     -99,      14,     -99
6,USMZ8001,SN,1,1,MZ,103,     -99,     -99,     -99,     -99,     -99,     186,     -99,    1984,     -99,     -99,     -99,     756,     -99,  0.2624,     -99,   151.3,     -99,    9744,     -99,    7836,     -99,    4.21,     -99,   0.204,     -99,     -99,     -99,      35,     -99,     150,     -99,     114,     -99,     1.8,     -99,    7665,     -99,     151,     -99,   25.68,     -99,      14,     -99
7,USMZ8001,SN,1,1,MZ,102,     -99,     -99,     -99,     -99,     -99,     216,     -99,    4182,     -99,     -99,     -99,    1062,     -99,  0.3939,     -99,   212.4,     -99,   12621,     -99,    8523,     -99,    4.32,     -99,   0.331,     -99,     -99,     -99,      72,     -99,     170,     -99,      98,     -99,     1.7,     -99,    8702,     -99,     172,     -99,   27.69,     -99,      17,     -99
8,USMZ8001,SN,1,1,MZ,90,     -99,     -99,     -99,     -99,     -99,     125,     -99,    1086,     -99,     -99,     -99,    1296,     -99,  0.0837,     -99,   259.3,     -99,    6434,     -99,    5405,     -99,    2.85,     -99,   0.169,     -99,     -99,     -99,      19,     -99,      96,     -99,      77,     -99,     1.8,     -99,    3881,     -99,      96,     -99,   26.59,     -99,       9,     -99
9,USMZ8001,SN,1,1,MZ,85,     -99,     -99,     -99,     -99,     -99,     161,     -99,     681,     -99,     -99,     -99,     271,     -99,  0.2507,     -99,    62.0,     -99,    8276,     -99,    7681,     -99,    4.68,     -99,   0.082,     -99,     -99,     -99,      12,     -99,     169,     -99,     156,     -99,     1.7,     -99,    8152,     -99,     170,     -99,   27.30,     -99,      11,     -99
10,USMZ8001,SN,1,1,MZ,108,     -99,     -99,     -99,     -99,     -99,     178,     -99,    6057,     -99,     -99,     -99,    2446,     -99,  0.2477,     -99,   489.2,     -99,   19356,     -99,   13387,     -99,    4.91,     -99,   0.313,     -99,     -99,     -99,      91,     -99,     171,     -99,      81,     -99,     1.5,     -99,    9705,     -99,     180,     -99,   26.13,     -99,      27,     -99
11,USMZ8001,SN,1,1,MZ,98,     -99,     -99,     -99,     -99,     -99,     178,     -99,    3636,     -99,     -99,     -99,    1682,     -99,  0.2162,     -99,   336.4,     -99,   13142,     -99,    9587,     -99,    3.98,     -99,   0.277,     -99,     -99,     -99,      64,     -99,     148,     -99,      84,     -99,     1.8,     -99,    8068,     -99,     159,     -99,   27.31,     -99,      21,     -99
12,USMZ8001,SN,1,1,MZ,86,     -99,     -99,     -99,     -99,     -99,     158,     -99,     696,     -99,     -99,     -99,     250,     -99,  0.2782,     -99,    58.3,     -99,    3573,     -99,    2924,     -99,    1.97,     -99,   0.195,     -99,     -99,     -99,      12,     -99,      66,     -99,      52,     -99,     1.7,     -99,    2980,     -99,      66,     -99,   27.82,     -99,      15,     -99
13,USMZ8001,SN,1,1,MZ,94,     -99,     -99,     -99,     -99,     -99,     169,     -99,    3392,     -99,     -99,     -99,    1649,     -99,  0.2056,     -99,   329.9,     -99,   13373,     -99,   10067,     -99,    4.07,     -99,   0.254,     -99,     -99,     -99,      61,     -99,     159,     -99,      98,     -99,     1.8,     -99,    8474,     -99,     157,     -99,   27.69,     -99,      11,     -99
