RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     113,     -99,    4485,     -99,     -99,     -99,    1826,     -99,  0.2457,     -99,   365.1,     -99,   15046,     -99,   10644,     -99,    4.57,     -99,   0.298,     -99,     -99,     -99,      76,     -99,     154,     -99,      78,     -99,     1.7,     -99,    8870,     -99,     145,     -99,   27.37,     -99,       5,     -99
2,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4526,     -99,     -99,     -99,    1889,     -99,  0.2395,     -99,   377.9,     -99,   14447,     -99,    9996,     -99,    3.75,     -99,   0.313,     -99,     -99,     -99,      73,     -99,     140,     -99,      66,     -99,     1.6,     -99,    8067,     -99,     131,     -99,   28.36,     -99,       5,     -99
3,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     109,     -99,    4027,     -99,     -99,     -99,    1686,     -99,  0.2388,     -99,   337.2,     -99,   12673,     -99,    8716,     -99,    3.30,     -99,   0.318,     -99,     -99,     -99,      68,     -99,     122,     -99,      54,     -99,     1.7,     -99,    7056,     -99,     116,     -99,   27.85,     -99,       5,     -99
4,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    5369,     -99,     -99,     -99,    2299,     -99,  0.2335,     -99,   459.8,     -99,   16374,     -99,   11088,     -99,    4.48,     -99,   0.328,     -99,     -99,     -99,      88,     -99,     155,     -99,      66,     -99,     1.6,     -99,    8641,     -99,     148,     -99,   27.92,     -99,       5,     -99
5,GHMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4613,     -99,     -99,     -99,    1925,     -99,  0.2396,     -99,   385.1,     -99,   15531,     -99,   11005,     -99,    4.47,     -99,   0.297,     -99,     -99,     -99,      75,     -99,     150,     -99,      75,     -99,     1.6,     -99,    8891,     -99,     140,     -99,   28.24,     -99,       5,     -99
6,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4606,     -99,     -99,     -99,    1976,     -99,  0.2330,     -99,   395.3,     -99,   15438,     -99,   10918,     -99,    4.64,     -99,   0.298,     -99,     -99,     -99,      80,     -99,     157,     -99,      78,     -99,     1.7,     -99,    8721,     -99,     153,     -99,   27.64,     -99,       5,     -99
7,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     108,     -99,    4556,     -99,     -99,     -99,    1966,     -99,  0.2318,     -99,   393.1,     -99,   12962,     -99,    8476,     -99,    3.11,     -99,   0.352,     -99,     -99,     -99,      79,     -99,     139,     -99,      60,     -99,     1.7,     -99,    6409,     -99,     135,     -99,   28.47,     -99,       5,     -99
8,GHMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     109,     -99,    4583,     -99,     -99,     -99,    1993,     -99,  0.2299,     -99,   398.6,     -99,   15429,     -99,   10933,     -99,    4.87,     -99,   0.297,     -99,     -99,     -99,      80,     -99,     157,     -99,      78,     -99,     1.7,     -99,    8941,     -99,     158,     -99,   28.32,     -99,       5,     -99
9,GHMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4149,     -99,     -99,     -99,    1781,     -99,  0.2330,     -99,   356.2,     -99,   14816,     -99,   10753,     -99,    4.54,     -99,   0.280,     -99,     -99,     -99,      71,     -99,     151,     -99,      80,     -99,     1.7,     -99,    8864,     -99,     145,     -99,   27.52,     -99,       5,     -99
10,GHMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     111,     -99,    5146,     -99,     -99,     -99,    2283,     -99,  0.2254,     -99,   456.6,     -99,   16044,     -99,   10983,     -99,    4.40,     -99,   0.321,     -99,     -99,     -99,      79,     -99,     149,     -99,      70,     -99,     1.5,     -99,    8573,     -99,     138,     -99,   28.31,     -99,       5,     -99
