RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,102,     -99,     -99,     -99,     -99,     -99,     158,     -99,     871,     -99,     -99,     -99,     616,     -99,  0.1413,     -99,   123.3,     -99,    5833,     -99,    5025,     -99,    2.97,     -99,   0.149,     -99,     -99,     -99,      16,     -99,     115,     -99,      99,     -99,     1.9,     -99,    5233,     -99,     113,     -99,   25.61,     -99,      29,     -99
2,USMZ8001,SN,1,1,MZ,87,     -99,     -99,     -99,     -99,     -99,     154,     -99,    1657,     -99,     -99,     -99,     817,     -99,  0.2028,     -99,   163.5,     -99,    6568,     -99,    4974,     -99,    3.27,     -99,   0.252,     -99,     -99,     -99,      30,     -99,     120,     -99,      91,     -99,     1.8,     -99,    4539,     -99,     120,     -99,   27.31,     -99,      17,     -99
3,USMZ8001,SN,1,1,MZ,81,     -99,     -99,     -99,     -99,     -99,     132,     -99,     592,     -99,     -99,     -99,     600,     -99,  0.0987,     -99,   120.0,     -99,    3184,     -99,    2637,     -99,    1.77,     -99,   0.186,     -99,     -99,     -99,      11,     -99,      68,     -99,      57,     -99,     1.9,     -99,    2633,     -99,      68,     -99,   27.63,     -99,      10,     -99
4,USMZ8001,SN,1,1,MZ,87,     -99,     -99,     -99,     -99,     -99,     146,     -99,     963,     -99,     -99,     -99,     578,     -99,  0.1666,     -99,   115.6,     -99,    5912,     -99,    5011,     -99,    2.47,     -99,   0.163,     -99,     -99,     -99,      17,     -99,     103,     -99,      86,     -99,     1.8,     -99,    4883,     -99,      99,     -99,   27.98,     -99,      13,     -99
5,USMZ8001,SN,1,1,MZ,95,     -99,     -99,     -99,     -99,     -99,     118,     -99,     172,     -99,     -99,     -99,     471,     -99,  0.0366,     -99,    94.1,     -99,    3367,     -99,    3246,     -99,    2.33,     -99,   0.051,     -99,     -99,     -99,       3,     -99,      78,     -99,      75,     -99,     1.8,     -99,    3305,     -99,      78,     -99,   26.63,     -99,      20,     -99
6,USMZ8001,SN,1,1,MZ,100,     -99,     -99,     -99,     -99,     -99,     165,     -99,     764,     -99,     -99,     -99,     482,     -99,  0.1586,     -99,    96.3,     -99,    8325,     -99,    7643,     -99,    4.65,     -99,   0.092,     -99,     -99,     -99,      14,     -99,     169,     -99,     155,     -99,     1.9,     -99,    7934,     -99,     169,     -99,   26.54,     -99,      14,     -99
7,USMZ8001,SN,1,1,MZ,97,     -99,     -99,     -99,     -99,     -99,     166,     -99,    1965,     -99,     -99,     -99,     832,     -99,  0.2361,     -99,   166.5,     -99,    5959,     -99,    4045,     -99,    1.84,     -99,   0.330,     -99,     -99,     -99,      35,     -99,      98,     -99,      63,     -99,     1.8,     -99,    3443,     -99,      98,     -99,   28.70,     -99,      19,     -99
8,USMZ8001,SN,1,1,MZ,99,     -99,     -99,     -99,     -99,     -99,     150,     -99,     958,     -99,     -99,     -99,     601,     -99,  0.1592,     -99,   120.3,     -99,    4332,     -99,    3429,     -99,    2.18,     -99,   0.221,     -99,     -99,     -99,      17,     -99,      83,     -99,      65,     -99,     1.8,     -99,    3391,     -99,      83,     -99,   27.70,     -99,      21,     -99
9,USMZ8001,SN,1,1,MZ,87,     -99,     -99,     -99,     -99,     -99,     127,     -99,    1674,     -99,     -99,     -99,    1666,     -99,  0.1005,     -99,   333.3,     -99,    7775,     -99,    6164,     -99,    2.84,     -99,   0.215,     -99,     -99,     -99,      31,     -99,     107,     -99,      76,     -99,     1.8,     -99,    4729,     -99,     107,     -99,   28.69,     -99,      10,     -99
10,USMZ8001,SN,1,1,MZ,99,     -99,     -99,     -99,     -99,     -99,     175,     -99,    2580,     -99,     -99,     -99,     930,     -99,  0.2773,     -99,   186.1,     -99,    7722,     -99,    5202,     -99,    3.08,     -99,   0.334,     -99,     -99,     -99,      45,     -99,     108,     -99,      63,     -99,     1.7,     -99,    4573,     -99,     108,     -99,   25.93,     -99,      22,     -99
11,USMZ8001,SN,1,1,MZ,83,     -99,     -99,     -99,     -99,     -99,     107,     -99,     164,     -99,     -99,     -99,     325,     -99,  0.0505,     -99,    71.0,     -99,    2633,     -99,    2509,     -99,    1.13,     -99,   0.062,     -99,     -99,     -99,       3,     -99,      63,     -99,      59,     -99,     1.9,     -99,    2653,     -99,      63,     -99,   28.62,     -99,      15,     -99
12,USMZ8001,SN,1,1,MZ,84,     -99,     -99,     -99,     -99,     -99,     122,     -99,     467,     -99,     -99,     -99,     495,     -99,  0.0944,     -99,    99.0,     -99,    3234,     -99,    2815,     -99,    1.46,     -99,   0.144,     -99,     -99,     -99,       9,     -99,      74,     -99,      66,     -99,     1.8,     -99,    2796,     -99,      74,     -99,   29.61,     -99,      14,     -99
13,USMZ8001,SN,1,1,MZ,93,     -99,     -99,     -99,     -99,     -99,     139,     -99,     323,     -99,     -99,     -99,     218,     -99,  0.1478,     -99,    52.7,     -99,    3372,     -99,    3099,     -99,    1.67,     -99,   0.096,     -99,     -99,     -99,       6,     -99,      88,     -99,      81,     -99,     1.8,     -99,    3292,     -99,      88,     -99,   29.06,     -99,      15,     -99
14,USMZ8001,SN,1,1,MZ,80,     -99,     -99,     -99,     -99,     -99,     145,     -99,    3498,     -99,     -99,     -99,    1559,     -99,  0.2243,     -99,   311.9,     -99,    9557,     -99,    6122,     -99,    3.32,     -99,   0.366,     -99,     -99,     -99,      61,     -99,     115,     -99,      53,     -99,     1.8,     -99,    4709,     -99,     115,     -99,   27.04,     -99,      10,     -99
