RUN,EXCODE,CG,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,EDAPS,EDAPM                                                                                                                                                                                                                                                                                                                                                                                                                              
1,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    3003,     -99,     -99,     -99,    1251,     -99,  0.2400,     -99,   250.3,     -99,   11904,     -99,    8982,     -99,    4.09,     -99,   0.252,     -99,     -99,     -99,      51,     -99,     126,     -99,      75,     -99,     1.7,     -99,    7891,     -99,     126,     -99,   28.36,     -99,       5,     -99
2,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4603,     -99,     -99,     -99,    1924,     -99,  0.2392,     -99,   384.9,     -99,   14258,     -99,    9733,     -99,    3.97,     -99,   0.323,     -99,     -99,     -99,      71,     -99,     135,     -99,      64,     -99,     1.5,     -99,    7787,     -99,     120,     -99,   28.40,     -99,       5,     -99
3,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     110,     -99,    4073,     -99,     -99,     -99,    1794,     -99,  0.2270,     -99,   358.9,     -99,   13518,     -99,    9527,     -99,    3.99,     -99,   0.301,     -99,     -99,     -99,      64,     -99,     131,     -99,      67,     -99,     1.6,     -99,    7776,     -99,     114,     -99,   28.11,     -99,       5,     -99
4,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     111,     -99,    4910,     -99,     -99,     -99,    2046,     -99,  0.2400,     -99,   409.2,     -99,   14465,     -99,    9628,     -99,    4.25,     -99,   0.339,     -99,     -99,     -99,      82,     -99,     140,     -99,      58,     -99,     1.7,     -99,    7493,     -99,     132,     -99,   26.89,     -99,       5,     -99
5,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    3464,     -99,     -99,     -99,    1408,     -99,  0.2460,     -99,   281.6,     -99,   11517,     -99,    8122,     -99,    3.84,     -99,   0.301,     -99,     -99,     -99,      60,     -99,     117,     -99,      57,     -99,     1.7,     -99,    6857,     -99,     113,     -99,   27.49,     -99,       5,     -99
6,USMZ8001,SN,1,1,MZ,58,     -99,     -99,     -99,     -99,     -99,     108,     -99,    2876,     -99,     -99,     -99,    1292,     -99,  0.2226,     -99,   258.5,     -99,   11254,     -99,    8452,     -99,    3.97,     -99,   0.256,     -99,     -99,     -99,      50,     -99,     118,     -99,      68,     -99,     1.7,     -99,    7374,     -99,     121,     -99,   27.68,     -99,       5,     -99
7,USMZ8001,SN,1,1,MZ,61,     -99,     -99,     -99,     -99,     -99,     113,     -99,    5347,     -99,     -99,     -99,    2228,     -99,  0.2400,     -99,   445.7,     -99,   15597,     -99,   10324,     -99,    4.08,     -99,   0.343,     -99,     -99,     -99,      82,     -99,     141,     -99,      59,     -99,     1.5,     -99,    7941,     -99,     128,     -99,   26.92,     -99,       7,     -99
8,USMZ8001,SN,1,1,MZ,57,     -99,     -99,     -99,     -99,     -99,     106,     -99,    3560,     -99,     -99,     -99,    1672,     -99,  0.2129,     -99,   334.4,     -99,   10050,     -99,    6539,     -99,    2.38,     -99,   0.354,     -99,     -99,     -99,      62,     -99,     109,     -99,      46,     -99,     1.8,     -99,    4791,     -99,     102,     -99,   27.97,     -99,       5,     -99
9,USMZ8001,SN,1,1,MZ,60,     -99,     -99,     -99,     -99,     -99,     112,     -99,    4136,     -99,     -99,     -99,    1723,     -99,  0.2400,     -99,   344.7,     -99,   13222,     -99,    9160,     -99,    3.68,     -99,   0.313,     -99,     -99,     -99,      65,     -99,     128,     -99,      63,     -99,     1.6,     -99,    7472,     -99,     110,     -99,   28.38,     -99,       5,     -99
10,USMZ8001,SN,1,1,MZ,59,     -99,     -99,     -99,     -99,     -99,     -99,     -99,    3749,     -99,     -99,     -99,    1914,     -99,  0.1959,     -99,   382.8,     -99,   13766,     -99,   10100,     -99,    4.00,     -99,   0.272,     -99,     -99,     -99,      58,     -99,     132,     -99,      74,     -99,     1.6,     -99,    8157,     -99,     122,     -99,   28.19,     -99,       5,     -99
