RUNNO,TRNO,R#,O#,P#,CR,MODEL,EXNAME,TNAM,FNAM,WSTA,WYEAR,SOIL_ID,LAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,EYLDH,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST
1,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2010,LK04279938,          7.375,         81.708,    16.12,2010121,2010244,2010249,2010301,2010352,2010352,2010,-99,6937,2694,2694,0,3734,.2312251,1165,233.0245,.3883804,1.894197,-99.00000,-99,-99,-99,-99,-99,0,0,849,440,171,269,143,104,227,2,100,0,95,9,67,63,79,47,.1434092,-99,-99,-99,-99,-99,-99,-99,-99,250,27420,27417,0,0,197132,197091,.000000,.2555708E-01,9.840603,23.86916,40.61263,-99.00000,3.821819,9.270123,15.77283,-99.00000,69.36641,73.01727,26.94000,28.35789,108,29.35649,25.95648,17.80926,11.80071,390.4166,704.9000,290.6110,121.8573,170.8001,1,
2,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2011,LK04279938,          7.375,         81.708,    16.12,2011121,2011244,2011249,2011301,2011350,2011350,2011,-99,2451,1257,1257,0,1645,.2181000,576,115.2657,.5128524,.3485414,-99.00000,-99,-99,-99,-99,-99,0,0,659,309,55,254,72,27,314,2,100,0,34,3,129,59,30,22,.3944890,-99,-99,-99,-99,-99,-99,-99,-99,250,27424,27421,0,0,197175,197130,.000000,.1301276E-01,4.405797,11.43355,44.63659,-99.00000,2.259573,5.863852,22.89248,-99.00000,24.50945,72.08661,12.57000,36.97059,106,29.78585,26.44339,18.27359,11.80502,392.2383,556.2999,214.3642,160.0565,54.90887,1,
3,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2012,LK04279938,          7.375,         81.708,    16.12,2012121,2012291,2012296,2012353,2013038,2013038,2013,-99,11792,3040,3040,0,4639,.2336251,1301,260.2740,.2578260,4.164563,-99.00000,-99,-99,-99,-99,-99,0,0,1704,518,281,237,446,490,314,2,100,0,156,24,19,90,123,53,.1707061,-99,-99,-99,-99,-99,-99,-99,-99,250,27397,27396,0,0,197046,197017,.000000,.1427377,7.611286,28.58748,41.95926,-99.00000,1.962177,7.369804,10.81703,-99.00000,117.9216,75.59080,30.40000,19.48718,113,27.69912,25.73186,14.83186,11.64252,395.1167,1549.300,412.4940,134.1639,281.0384,1,
4,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2013,LK04279938,          7.375,         81.708,    16.12,2013121,2013244,2013249,2013300,2013349,2013349,2013,-99,3695,1845,1845,0,2550,.2180206,846,169.2247,.4991854,.4815345,-99.00000,-99,-99,-99,-99,-99,0,0,456,342,76,267,29,0,148,2,100,0,49,0,107,48,44,32,.1442136,-99,-99,-99,-99,-99,-99,-99,-99,250,27436,27433,0,0,197263,197218,.000000,.1991279E-03,11.85204,17.62869,48.90086,-99.00000,5.917254,8.801306,24.41426,-99.00000,36.95466,75.41767,18.45000,37.65306,105,30.29143,26.23524,18.59143,11.80723,397.2343,311.8000,209.6280,134.5825,75.57057,1,
5,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2014,LK04279938,          7.375,         81.708,    16.12,2014121,2014244,2014249,2014301,2014350,2014350,2014,-99,11728,3928,3928,0,6487,.2242500,1751,350.2905,.3348900,2.675188,-99.00000,-99,-99,-99,-99,-99,0,0,889,449,221,228,112,143,248,2,100,0,135,9,27,62,119,68,.1320174,-99,-99,-99,-99,-99,-99,-99,-99,250,27421,27419,0,0,197170,197132,.000000,.7503575E-01,14.95553,37.25214,53.07407,-99.00000,5.008925,12.47654,17.77564,-99.00000,117.2813,86.87502,39.28000,29.09630,106,29.58585,26.27924,17.18490,11.80502,399.2235,784.2001,314.8310,96.13778,220.9766,1,
6,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2015,LK04279938,          7.375,         81.708,    16.12,2015121,2015279,2015284,2015339,2016023,2016023,2016,-99,11426,3101,3101,0,4698,.2154375,1439,287.8773,.2713974,3.671995,-99.00000,-99,-99,-99,-99,-99,0,0,1081,493,267,226,154,313,184,2,100,0,134,30,31,89,116,52,.1630845,-99,-99,-99,-99,-99,-99,-99,-99,250,27396,27394,0,0,197005,196975,.000000,.2457883,11.78664,31.10972,42.79132,-99.00000,3.198886,8.443153,11.61353,-99.00000,114.2597,85.26845,31.01000,23.14179,109,28.26881,26.31743,15.37982,11.66198,402.1053,969.4000,367.2798,102.8035,267.0161,1,
7,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2016,LK04279938,          7.375,         81.708,    16.12,2016121,2016244,2016249,-99,2016297,2016297,2016,-99,311,0,0,0,0,.000000,0,.000000,.000000,.4021523,-99.00000,-99,-99,-99,-99,-99,0,0,109,153,8,145,1,0,19,2,100,0,10,0,129,29,9,0,.1055176,-99,-99,-99,-99,-99,-99,-99,-99,250,27453,27444,0,0,197437,197348,.000000,.000000,47.12960,11.64697,39.02815,-99.00000,.000000,.000000,.000000,-99.00000,3.110554,31.10554,.000000,.000000,53,33.27736,26.92453,21.60755,11.95755,404.7294,6.600000,26.70697,18.73694,7.970026,33,
8,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2017,LK04279938,          7.375,         81.708,    16.12,2017121,2017244,2017249,2017300,2017349,2017349,2017,-99,8028,3340,3340,0,5028,.2208751,1512,302.4092,.4159994,1.280419,-99.00000,-99,-99,-99,-99,-99,0,0,726,409,168,241,72,62,247,2,100,0,103,5,60,62,89,58,.2302721,-99,-99,-99,-99,-99,-99,-99,-99,250,27423,27420,0,0,197191,197150,.000000,.9012097E-01,13.16317,26.69529,47.75778,-99.00000,5.476308,11.10611,19.86879,-99.00000,80.28217,77.94386,33.40000,32.42719,105,29.85905,26.36856,18.30000,11.80723,406.9733,609.9000,300.7353,134.3729,168.1028,1,
9,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2018,LK04279938,          7.375,         81.708,    16.12,2018121,2018244,2018249,2018303,2018352,2018352,2018,-99,11695,3462,3462,0,5482,.2230500,1552,310.4583,.2960534,3.079200,-99.00000,-99,-99,-99,-99,-99,0,0,902,467,247,220,94,140,264,2,100,0,144,9,25,69,121,60,.1313061,-99,-99,-99,-99,-99,-99,-99,-99,250,27416,27414,0,0,197146,197112,.000000,.1103588,14.86986,34.57549,47.31913,-99.00000,4.401781,10.23505,14.00743,-99.00000,116.9514,81.21626,34.62000,24.04167,108,29.32777,26.15833,17.51204,11.80071,409.3391,786.4999,338.2494,94.01189,247.1546,1,
10,1,1,1,1,MZ,MZCER048,GHMZ8001,Maize rainfed            ,GENERIC2,GHCP.WTH,2019,LK04279938,          7.375,         81.708,    16.12,2019121,2019244,2019249,2019303,2019351,2019351,2019,-99,13193,4529,4529,0,6660,.2052375,2207,441.3384,.3432910,3.264143,-99.00000,-99,-99,-99,-99,-99,0,0,1271,500,264,237,261,283,290,2,100,0,150,11,19,70,129,76,.1335065,-99,-99,-99,-99,-99,-99,-99,-99,250,27416,27414,0,0,197180,197143,.000000,.6455367E-01,12.44953,39.72931,50.06565,-99.00000,4.273851,13.63883,17.18724,-99.00000,131.9277,87.95181,45.29000,30.19333,107,29.14860,26.39719,16.93739,11.80285,412.1300,1059.700,332.0665,69.83568,263.5094,1,
